index,text,score,difficulty_score,difficulty_strategy,difficulty,fold,entropy,dataset,algorithm,dificulty
3575,one key problem with these ardently christian storylines is that there is never any question of how things will turn out .,0,0.0148717584088444,roberta-mlm-loss,medium,0,0.2110303719019598,subj,bio-is,
3576,anthony hopkins ? big deal ! we've already seen the prequel to the silence of the lambs and hannibal -- and it was better the first time .,0,0.2805831134319305,roberta-mlm-loss,hard,0,0.4437578046546679,subj,bio-is,
3577,nights feels more like a quickie tv special than a feature film . . . it's not even a tv special you'd bother watching past the second commercial break .,0,0.0006844805320724,roberta-mlm-loss,easy,0,0.6777154580214442,subj,bio-is,
3578,"leave it to rohmer , now 82 , to find a way to bend current technique to the service of a vision of the past that is faithful to both architectural glories and commanding open spaces of the city as it was more than two centuries ago .",0,0.074364498257637,roberta-mlm-loss,medium,0,0.4593630361726818,subj,bio-is,
3579,"one of those movies that catches you up in something bigger than yourself , namely , an archetypal desire to enjoy good trash every now and then .",0,0.0058634239248931,roberta-mlm-loss,medium,0,0.6136789105986545,subj,bio-is,
3580,a middlebrow hybrid that should satisfy most fans of spy movies without blowing them away .,0,0.0027076432015746,roberta-mlm-loss,easy,0,0.4569083146002538,subj,bio-is,
3581,"let's hope -- shall we ? -- that the 'true story' by which all the queen's men is allegedly "" inspired "" was a lot funnier and more deftly enacted than what's been cobbled together onscreen .",0,0.0457109883427619,roberta-mlm-loss,medium,0,0.4884577316305244,subj,bio-is,
3582,"the most memorable moment was when green threw medical equipment at a window ; not because it was particularly funny , but because i had a serious urge to grab the old lady at the end of my aisle's walker and toss it at the screen in frustration .",0,0.4541766941547394,roberta-mlm-loss,hard,0,0.582994932954806,subj,bio-is,
3583,that old adage about women being unknowable gets an exhilarating new interpretation in morvern callar .,0,0.2645524740219116,roberta-mlm-loss,hard,0,0.4061296415498373,subj,bio-is,
3584,icon-bashing has never been as amusing as it is in michael rubbo's documentary much ado about something .,0,0.096059538424015,roberta-mlm-loss,hard,0,0.6918994507781782,subj,bio-is,
3585,"with its young cast and an appealing balance of uplifting attitude and irreverent humor , drumline has the potential to be a sleeper hit .",0,0.300733357667923,roberta-mlm-loss,hard,0,0.6708598869866802,subj,bio-is,
3586,"weird , vulgar comedy that's definitely an acquired taste .",0,0.0131569281220436,roberta-mlm-loss,medium,0,0.6804204869700585,subj,bio-is,
3587,those who aren't put off by the film's austerity will find it more than capable of rewarding them .,0,0.0159605350345373,roberta-mlm-loss,medium,0,0.6452686361010154,subj,bio-is,
3588, . . . another example of how sandler is losing his touch .,0,0.0590555071830749,roberta-mlm-loss,medium,0,0.5801907708714469,subj,bio-is,
3589,"the cold and dreary weather is a perfect metaphor for the movie itself , which contains few laughs and not much drama .",0,0.0017588129267096,roberta-mlm-loss,easy,0,0.6809465555463841,subj,bio-is,
3590,"continually challenges perceptions of guilt and innocence , of good guys and bad , and asks us whether a noble end can justify evil means .",0,0.0007683217409066,roberta-mlm-loss,easy,0,0.5654728822252107,subj,bio-is,
3591,rice is too pedestrian a filmmaker to bring any edge or personality to the rising place that would set it apart from other deep south stories .,0,0.7221778631210327,roberta-mlm-loss,hard,0,0.6891108843139129,subj,bio-is,
3592,"[davis] has a bright , chipper style that keeps things moving , while never quite managing to connect her wish-fulfilling characters to the human race .",0,0.0015861978754401,roberta-mlm-loss,easy,0,0.4620798326826995,subj,bio-is,
3593,"a time machine , a journey back to your childhood , when cares melted away in the dark theater , and films had the ability to mesmerize , astonish and entertain .",0,0.0850692614912986,roberta-mlm-loss,hard,0,0.454019019509839,subj,bio-is,
3594,"one well-timed explosion in a movie can be a knockout , but a hundred of them can be numbing . proof of this is ballistic : ecks vs . sever .",0,0.2669299244880676,roberta-mlm-loss,hard,0,0.6598993643096984,subj,bio-is,
3595,"frankly , it's kind of insulting , both to men and women . and it's not that funny -- which is just generally insulting .",0,0.0394807159900665,roberta-mlm-loss,medium,0,0.6728206261896977,subj,bio-is,
3596,"'[sex and lucia]is so seductive and profound , it's as if we're witnessing a greek myth coil and flower . . . '",0,0.485017329454422,roberta-mlm-loss,hard,0,0.6828099112576922,subj,bio-is,
3597,"while the costumes hint at changes beneath the surface , it is abbass' performance , as she vacillates flawlessly between muted hausfrau and shining hoofer , that reveals the depths of her transformation .",0,0.0300315432250499,roberta-mlm-loss,medium,0,0.6928495504377439,subj,bio-is,
3598,it's disappointing when filmmakers throw a few big-name actors and cameos at a hokey script .,0,0.0045728622935712,roberta-mlm-loss,easy,0,0.6910053117586235,subj,bio-is,
3599,"a thoughtful , moving piece that faces difficult issues with honesty and beauty .",0,0.0055713304318487,roberta-mlm-loss,easy,0,0.6695916468524222,subj,bio-is,
3600,"77 minutes of pokemon may not last 4ever , it just seems like it does . my only wish is that celebi could take me back to a time before i saw this movie and i could just skip it .",0,0.2606714963912964,roberta-mlm-loss,hard,0,0.6006089363278957,subj,bio-is,
3601,the script falls back on too many tried-and-true shenanigans that hardly distinguish it from the next teen comedy .,0,0.0050366283394396,roberta-mlm-loss,easy,0,0.1393154539071664,subj,bio-is,
3602,so purely enjoyable that you might not even notice it's a fairly straightforward remake of hollywood comedies such as father of the bride .,0,0.0171630270779132,roberta-mlm-loss,medium,0,0.6928547812644819,subj,bio-is,
3603,"no matter how you slice it , mark wahlberg and thandie newton are not hepburn and grant , two cinematic icons with chemistry galore .",0,0.5159813165664673,roberta-mlm-loss,hard,0,0.5423955542531743,subj,bio-is,
3604,a wild comedy that could only spring from the demented mind of the writer of being john malkovich .,0,0.0211450867354869,roberta-mlm-loss,medium,0,0.5655787198539615,subj,bio-is,
3605,"witherspoon and her huge forehead really were pretty funny and this movie was much better than her last effort , "" legally blonde . """,0,0.3608753383159637,roberta-mlm-loss,hard,0,0.6458815999804739,subj,bio-is,
3606,the plot convolutions ultimately add up to nothing more than jerking the audience's chain .,0,0.0131611227989196,roberta-mlm-loss,medium,0,0.4301106839537952,subj,bio-is,
3607,while the plot follows a predictable connect-the-dots course . . . director john schultz colors the picture in some evocative shades .,0,0.002629943890497,roberta-mlm-loss,easy,0,0.6925411651702174,subj,bio-is,
3608,"each story is built on a potentially interesting idea , but the first two are ruined by amateurish writing and acting , while the third feels limited by its short running time .",0,0.001268773456104,roberta-mlm-loss,easy,0,0.4569809715739312,subj,bio-is,
3609,"interview with the assassin is structured less as a documentary and more as a found relic , and as such the film has a difficult time shaking its blair witch project real-time roots .",0,0.3963151276111603,roberta-mlm-loss,hard,0,0.691688865655037,subj,bio-is,
3610,"a modestly comic , modestly action-oriented world war ii adventure that , in terms of authenticity , is one of those films that requires the enemy to never shoot straight .",0,0.2207693308591842,roberta-mlm-loss,hard,0,0.5152597876778413,subj,bio-is,
3612,"in its treatment of the dehumanizing and ego-destroying process of unemployment , time out offers an exploration that is more accurate than anything i have seen in an american film .",0,0.0052395183593034,roberta-mlm-loss,easy,0,0.6929086203952691,subj,bio-is,
3613,"by the time you reach the finale , you're likely wondering why you've been watching all this strutting and posturing .",0,0.0016554682515561,roberta-mlm-loss,easy,0,0.5528934489517046,subj,bio-is,
3614,"inherently caustic and oddly whimsical , the film chimes in on the grieving process and strangely draws the audience into the unexplainable pain and eccentricities that are attached to the concept of loss .",0,0.0030405733268707,roberta-mlm-loss,easy,0,0.474195612660559,subj,bio-is,
3615,"despite the inexperience of the director and his cast , there's rarely a false moment .",0,0.0050587942823767,roberta-mlm-loss,easy,0,0.5009961132091276,subj,bio-is,
3616,suffers from a flat script and a low budget .,0,0.0033436173107475,roberta-mlm-loss,easy,0,0.5252134797259644,subj,bio-is,
3617,compassionately explores the seemingly irreconcilable situation between conservative christian parents and their estranged gay and lesbian children .,0,0.0007120420341379,roberta-mlm-loss,easy,0,0.5651008761847798,subj,bio-is,
3619,"it is psychedelic , hypnotic , exhilarating and horrifying , and sometimes all at once .",0,0.0009105451754294,roberta-mlm-loss,easy,0,0.6420490197745268,subj,bio-is,
3620,"you can fire a torpedo through some of clancy's holes , and the scripters don't deserve any oscars . but the nerve-raked acting , the crackle of lines , the impressive stagings of hardware , make for some robust and scary entertainment .",0,0.1251147240400314,roberta-mlm-loss,hard,0,0.4404396047422463,subj,bio-is,
3621,"bright seems alternately amused and disgusted with this material , and he can't help throwing in a few of his own touches .",0,0.4127166867256164,roberta-mlm-loss,hard,0,0.6111049682276943,subj,bio-is,
3622,"the subtitled costume drama is set in a remote african empire before cell phones , guns , and the internal combustion engine , but the politics that thump through it are as timely as tomorrow .",0,0.0205126516520977,roberta-mlm-loss,medium,0,0.5706709565239941,subj,bio-is,
3623,this movie is about the worst thing chan has done in the united states .,0,0.0066376347094774,roberta-mlm-loss,medium,0,0.4826663670543721,subj,bio-is,
3624,"circuit queens won't learn a thing , they'll be too busy cursing the film's strategically placed white sheets .",0,0.0065611563622951,roberta-mlm-loss,medium,0,0.4407333041658108,subj,bio-is,
3625,any one episode of the sopranos would send this ill-conceived folly to sleep with the fishes .,0,0.0634565278887748,roberta-mlm-loss,medium,0,0.3904265796697936,subj,bio-is,
3626,"it's a fine , focused piece of work that reopens an interesting controversy and never succumbs to sensationalism .",0,0.0083469906821846,roberta-mlm-loss,medium,0,0.5930250952507887,subj,bio-is,
3627,"as an actress , madonna is one helluva singer . as the mediterranean sparkles , 'swept away' sinks .",0,0.0153963631018996,roberta-mlm-loss,medium,0,0.6850828761678667,subj,bio-is,
3628,"humorless , self-conscious art drivel , made without a glimmer of intelligence or invention .",0,0.0080905426293611,roberta-mlm-loss,medium,0,0.5997826765656646,subj,bio-is,
3629,this flick is about as cool and crowd-pleasing as a documentary can get .,0,0.0061281025409698,roberta-mlm-loss,medium,0,0.6931305420654349,subj,bio-is,
3630,"beneath the uncanny , inevitable and seemingly shrewd facade of movie-biz farce . . . lies a plot cobbled together from largely flat and uncreative moments .",0,0.0598032921552658,roberta-mlm-loss,medium,0,0.6255943566620519,subj,bio-is,
3631,reign of fire looks as if it was made without much thought -- and is best watched that way .,0,0.0011607325868681,roberta-mlm-loss,easy,0,0.5940242193792499,subj,bio-is,
3632,a wild ride of a movie that keeps throwing fastballs .,0,0.0005540795973502,roberta-mlm-loss,easy,0,0.5929090383458457,subj,bio-is,
3633,"it's all entertaining enough , but don't look for any hefty anti-establishment message in what is essentially a whip-crack of a buddy movie that ends with a whimper .",0,0.0265484265983104,roberta-mlm-loss,medium,0,0.6913151181093857,subj,bio-is,
3634,"let's face it , even vin's fake tats have more charisma than pierce brosnan .",0,0.0837191939353942,roberta-mlm-loss,hard,0,0.6904935114317574,subj,bio-is,
3635,"a distinctly mixed bag , the occasional bursts of sharp writing alternating with lots of sloppiness and the obligatory moments of sentimental ooze .",0,0.0024285388644784,roberta-mlm-loss,easy,0,0.6610020391031818,subj,bio-is,
3636,superbly photographed and staged by mendes with a series of riveting set pieces the likes of which mainstream audiences have rarely seen .,0,0.5660510659217834,roberta-mlm-loss,hard,0,0.6768545212897024,subj,bio-is,
3637,"this is a finely written , superbly acted offbeat thriller .",0,0.0011439231457188,roberta-mlm-loss,easy,0,0.6892615197657399,subj,bio-is,
3638,"if you're able to go , relax and lower your expectations , you might be carried away by it .",0,0.0068631954491138,roberta-mlm-loss,medium,0,0.6449318530989224,subj,bio-is,
3639,"the film has too many spots where it's on slippery footing , but is acceptable entertainment for the entire family and one that's especially fit for the kiddies .",0,0.0016329343197867,roberta-mlm-loss,easy,0,0.6074537486409074,subj,bio-is,
3640,characterisation has been sacrificed for the sake of spectacle .,0,0.0150445466861128,roberta-mlm-loss,medium,0,0.67156619876344,subj,bio-is,
3641,"not a film to rival to live , but a fine little amuse-bouche to keep your appetite whetted .",0,0.232874795794487,roberta-mlm-loss,hard,0,0.6513374807865985,subj,bio-is,
3642,the warm presence of zhao benshan makes the preposterous lying hero into something more than he reasonably should be .,0,0.0227540247142314,roberta-mlm-loss,medium,0,0.4571992771446037,subj,bio-is,
3643,one of those films that started with a great premise and then just fell apart .,0,0.0039039945695549,roberta-mlm-loss,easy,0,0.612733502814876,subj,bio-is,
3644,"die another day is only intermittently entertaining but it's hard not to be a sucker for its charms , or perhaps it's just impossible not to feel nostalgia for movies you grew up with .",0,0.3270527422428131,roberta-mlm-loss,hard,0,0.5418990085856209,subj,bio-is,
3646,"the animation and game phenomenon that peaked about three years ago is actually dying a slow death , if the poor quality of pokemon 4 ever is any indication .",0,0.4665986001491546,roberta-mlm-loss,hard,0,0.2177775349013177,subj,bio-is,
3647,"a waterlogged version of 'fatal attraction' for the teeny-bopper set . . . a sad , soggy potboiler that wastes the talents of its attractive young leads .",0,0.0210038423538208,roberta-mlm-loss,medium,0,0.61036273278393,subj,bio-is,
3648,the marquis de sade couldn't have been as dull a person as this film makes him out to be .,0,0.0046898871660232,roberta-mlm-loss,easy,0,0.6792509142521594,subj,bio-is,
3649,"an invaluable historical document thanks to the filmmaker's extraordinary access to massoud , whose charm , cultivation and devotion to his people are readily apparent .",0,0.5716773271560669,roberta-mlm-loss,hard,0,0.4451416081321872,subj,bio-is,
3650,the movie has an avalanche of eye-popping visual effects .,0,0.0018770563183352,roberta-mlm-loss,easy,0,0.5102360906993171,subj,bio-is,
3651,"oops , she's really done it this time . that chirpy songbird britney spears has popped up with more mindless drivel .",0,0.5236998200416565,roberta-mlm-loss,hard,0,0.5119320451881768,subj,bio-is,
3652,"the band's courage in the face of official repression is inspiring , especially for aging hippies ( this one included ) .",0,0.0022393756080418,roberta-mlm-loss,easy,0,0.3800145915877081,subj,bio-is,
3653,you could easily mistake it for a sketchy work-in-progress that was inexplicably rushed to the megaplexes before its time .,0,0.0016142555978149,roberta-mlm-loss,easy,0,0.4821962324613006,subj,bio-is,
3654,"it may be an easy swipe to take , but this barbershop just doesn't make the cut .",0,0.0081224655732512,roberta-mlm-loss,medium,0,0.588136030170145,subj,bio-is,
3655,"this is the kind of movie that used to be right at home at the saturday matinee , and it still is .",0,0.0006436847615987,roberta-mlm-loss,easy,0,0.6399476251967734,subj,bio-is,
3656,"more than simply a portrait of early extreme sports , this peek into the 1970s skateboard revolution is a skateboard film as social anthropology . . .",0,0.0031422094907611,roberta-mlm-loss,easy,0,0.5748299198917064,subj,bio-is,
3657,"the film belongs to the marvelous verdu , a sexy slip of an earth mother who mourns her tragedies in private and embraces life in public",0,0.0265043228864669,roberta-mlm-loss,medium,0,0.6720962026449193,subj,bio-is,
3659,the casting of von sydow . . . is itself intacto's luckiest stroke .,0,1.0617154836654663,roberta-mlm-loss,hard,0,0.5383356365900678,subj,bio-is,
3660,"does what a fine documentary does best : it extends a warm invitation into an unfamiliar world , then illuminates it fully and allows the larger implications of the journey to sink in unobtrusively .",0,0.0020931703038513,roberta-mlm-loss,easy,0,0.4753572572540269,subj,bio-is,
3661,uneven performances and a spotty script add up to a biting satire that has no teeth .,0,0.0640630796551704,roberta-mlm-loss,medium,0,0.6928916956332043,subj,bio-is,
3662,"at its best , the good girl is a refreshingly adult take on adultery . . .",0,0.0020938187371939,roberta-mlm-loss,easy,0,0.3420009028367973,subj,bio-is,
3663,"it's a hoot watching the rock chomp on jumbo ants , pull an arrow out of his back , and leap unscathed through raging fire !",0,0.0034022792242467,roberta-mlm-loss,easy,0,0.5433260428280106,subj,bio-is,
3665,"ararat is among the director's best work , a rendering of the past that offers hope for the future .",0,0.2488194853067398,roberta-mlm-loss,hard,0,0.6280255027007251,subj,bio-is,
3666,a wonderfully speculative character study that made up for its rather slow beginning by drawing me into the picture .,0,0.019506586715579,roberta-mlm-loss,medium,0,0.6342814570616915,subj,bio-is,
3667,"a terrifically deft picture about the thick line that separates movie glamour from the real world , and the thin line between common sense and paranoia .",0,0.0486294105648994,roberta-mlm-loss,medium,0,0.5873079721781356,subj,bio-is,
3668,a sluggish pace and lack of genuine narrative hem the movie in every bit as much as life hems in the spirits of these young women .,0,0.2508786618709564,roberta-mlm-loss,hard,0,0.6831092089659383,subj,bio-is,
3669,doesn't come close to justifying the hype that surrounded its debut at the sundance film festival two years ago .,0,1.0664042234420776,roberta-mlm-loss,hard,0,0.6867696975038544,subj,bio-is,
3670,"while not quite "" shrek "" or monsters , inc . "" , it's not too bad . it's worth taking the kids to .",0,0.2117651849985122,roberta-mlm-loss,hard,0,0.2850407656380898,subj,bio-is,
3671,splendidly illustrates the ability of the human spirit to overcome adversity .,0,0.0723386257886886,roberta-mlm-loss,medium,0,0.6858372790832175,subj,bio-is,
3672,too clumsy in key moments . . . to make a big splash .,0,0.0014649304794147,roberta-mlm-loss,easy,0,0.6882647848030636,subj,bio-is,
3673,"yakusho , as always , is wonderful as the long-faced sad sack . . . and his chemistry with shimizu is very believable .",0,0.0036350893788039,roberta-mlm-loss,easy,0,0.6920243306422252,subj,bio-is,
3674,"imagine the cleanflicks version of 'love story , ' with ali macgraw's profanities replaced by romance-novel platitudes .",0,0.3842546939849853,roberta-mlm-loss,hard,0,0.5743180707291823,subj,bio-is,
3675,"for devotees of french cinema , safe conduct is so rich with period minutiae it's like dying and going to celluloid heaven .",0,0.3310117423534393,roberta-mlm-loss,hard,0,0.6090561278002624,subj,bio-is,
3676,nothing short of a masterpiece -- and a challenging one .,0,0.0007925445097498,roberta-mlm-loss,easy,0,0.6780153632468437,subj,bio-is,
3677,"the movie is too cute to take itself too seriously , but it still feels like it was made by some very stoned college students .",0,0.0011785427341237,roberta-mlm-loss,easy,0,0.6761458564707562,subj,bio-is,
3678,it trusts the story it sets out to tell .,0,0.0079769985750317,roberta-mlm-loss,medium,0,0.6924031436647363,subj,bio-is,
3679,"funny and , at times , poignant , the film from director george hickenlooper all takes place in pasadena , "" a city where people still read . """,0,0.0023598840925842,roberta-mlm-loss,easy,0,0.5845738905351412,subj,bio-is,
3681,it collapses when mr . taylor tries to shift the tone to a thriller's rush .,0,0.0480778887867927,roberta-mlm-loss,medium,0,0.492370136814674,subj,bio-is,
3682,"kids will love its fantasy and adventure , and grownups should appreciate its whimsical humor .",0,0.0029951082542538,roberta-mlm-loss,easy,0,0.1966805640154272,subj,bio-is,
3683,only those most addicted to film violence in all its forms will find anything here to appreciate .,0,0.0495349019765853,roberta-mlm-loss,medium,0,0.253031563509677,subj,bio-is,
3684,"it's fun , but the code-talk will fly right over everyone's head",0,0.0022263538558036,roberta-mlm-loss,easy,0,0.6637545858319167,subj,bio-is,
3685,"director shekhar kapur and screenwriters michael schiffer and hossein amini have tried hard to modernize and reconceptualize things , but the barriers finally prove to be too great .",0,0.0035493834875524,roberta-mlm-loss,easy,0,0.261644988697299,subj,bio-is,
3686,"once the viewer accepts the huge leaps of faith required in the film's premise , it's a lot of fun to strap oneself in and enjoy this goofy ride .",0,0.0076180193573236,roberta-mlm-loss,medium,0,0.4601326227353353,subj,bio-is,
3687,this indie drama resonantly demonstrates how a person's worth is weighed in a town where you're only as good as your last game .,0,0.0027504423633217,roberta-mlm-loss,easy,0,0.6803494861350374,subj,bio-is,
3688,"texan director george ratliff had unlimited access to families and church meetings , and he delivers fascinating psychological fare .",0,0.0528250075876712,roberta-mlm-loss,medium,0,0.4303771109583206,subj,bio-is,
3689,"this is not an easy film . but it could be , by its art and heart , a necessary one .",0,0.0025339291896671,roberta-mlm-loss,easy,0,0.625877309523948,subj,bio-is,
3690,nothing short of a respectful testament to the ingenious creative drive of the outsider .,0,0.0046488363295793,roberta-mlm-loss,easy,0,0.6812465564326449,subj,bio-is,
3691,"the story , touching though it is , does not quite have enough emotional resonance or variety of incident to sustain a feature , and even at 85 minutes it feels a bit long .",0,0.1152167022228241,roberta-mlm-loss,hard,0,0.6294729592878907,subj,bio-is,
3692,"the santa clause 2 "" goes down as easy as an eggnog on christmas eve .",0,0.0252708010375499,roberta-mlm-loss,medium,0,0.4165790940236008,subj,bio-is,
3693,a mind-bender in the best sense of the word : the spell it casts follows you all the way home .,0,0.0020995626691728,roberta-mlm-loss,easy,0,0.5525473067521859,subj,bio-is,
3695,"the film hinges on its performances , and both leads are up to the task .",0,0.0056557273492217,roberta-mlm-loss,medium,0,0.5985280202582501,subj,bio-is,
3696,"graas s interaes entre seus personagens , o filme torna-se no apenas uma histria divertida sobre uma curiosa perseguio , mas tambm um belo estudo de personagens .",0,0.7457329034805298,roberta-mlm-loss,hard,0,0.3555961148810277,subj,bio-is,
3699,"ana is a vivid , vibrant individual and the movie's focus upon her makes it successful and accessible .",0,0.2835104465484619,roberta-mlm-loss,hard,0,0.5635605106928101,subj,bio-is,
3700,sex with strangers will shock many with its unblinking frankness . but what is missing from it all is a moral . what is the filmmakers' point ? why did they deem it necessary to document all this emotional misery ?,0,0.0026182164438068,roberta-mlm-loss,easy,0,0.30699851281078,subj,bio-is,
3701,"henry bean's thoughtful screenplay provides no easy answers , but offers a compelling investigation of faith versus intellect",0,0.3862309455871582,roberta-mlm-loss,hard,0,0.6904678733646032,subj,bio-is,
3702,"like its bizarre heroine , it irrigates our souls .",0,0.0169123634696006,roberta-mlm-loss,medium,0,0.6718660099590595,subj,bio-is,
3703,"in the spirit of the season , i assign one bright shining star to roberto benigni's pinocchio -- but i guarantee that no wise men will be following after it .",0,0.3223576545715332,roberta-mlm-loss,hard,0,0.2421250289217795,subj,bio-is,
3704,a compelling motion picture that illustrates an american tragedy .,0,0.0005328148254193,roberta-mlm-loss,easy,0,0.6305739965922119,subj,bio-is,
3706,"[t]his slop doesn't even have potential as a cult film , as it's too loud to shout insults at the screen .",0,0.0032086824066936,roberta-mlm-loss,easy,0,0.4379584511557179,subj,bio-is,
3707,a fake street drama that keeps telling you things instead of showing them .,0,0.0021998262964189,roberta-mlm-loss,easy,0,0.4040377276549104,subj,bio-is,
3708,"a chick flick of the first order , disguised by just enough historical detail to elevate the proceedings somewhat .",0,0.0010711282957345,roberta-mlm-loss,easy,0,0.551998663785703,subj,bio-is,
3709,a film that perfectly distills the relationship between pop music and teens searching for identity .,0,0.0006911694072186,roberta-mlm-loss,easy,0,0.6865348454899947,subj,bio-is,
3710,"it understands , in a way that speaks forcefully enough about the mechanisms of poverty to transcend the rather simplistic filmmaking .",0,0.0761574804782867,roberta-mlm-loss,medium,0,0.4120346871112827,subj,bio-is,
3712,"one of the best films i have ever seen , constantly pulling the rug from underneath us , seeing things from new sides , plunging deeper , getting more intense .",0,0.0044072126038372,roberta-mlm-loss,easy,0,0.6248006031893342,subj,bio-is,
3713,"as lo-fi as the special effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a way that george lucas has long forgotten .",0,0.0836192592978477,roberta-mlm-loss,hard,0,0.4828789489826046,subj,bio-is,
3714,"a fine , rousing , g-rated family film , aimed mainly at little kids but with plenty of entertainment value to keep grown-ups from squirming in their seats .",0,0.0357210859656333,roberta-mlm-loss,medium,0,0.4162822297043238,subj,bio-is,
3715,"an enthralling , playful film that constantly frustrates our desire to know the 'truth' about this man , while deconstructing the very format of the biography in a manner that derrida would doubtless give his blessing to .",0,0.1382332146167755,roberta-mlm-loss,hard,0,0.2857612443845349,subj,bio-is,
3716,manages to be wholesome and subversive at the same time .,0,0.0083092069253325,roberta-mlm-loss,medium,0,0.5421290610605511,subj,bio-is,
3717,"without resorting to camp or parody , haynes ( like sirk , but differently ) has transformed the rhetoric of hollywood melodrama into something provocative , rich , and strange .",0,0.0750575363636016,roberta-mlm-loss,medium,0,0.6864556747839181,subj,bio-is,
3718,"granted , much of the marlovian argument is patently ridiculous ( was ben johnson really part of a massive cover-up ? ) but it's good fun .",0,0.007687680888921,roberta-mlm-loss,medium,0,0.6464612120752748,subj,bio-is,
3719,"whatever eyre's failings as a dramatist , he deserves credit for bringing audiences into this hard and bitter place .",0,0.770943820476532,roberta-mlm-loss,hard,0,0.666674283831328,subj,bio-is,
3720,together writer-director danny verete's three tales comprise a powerful and reasonably fulfilling gestalt .,0,0.1922173202037811,roberta-mlm-loss,hard,0,0.1470559521648032,subj,bio-is,
3721,"there's not a spark of new inspiration in it , just more of the same , done with noticeably less energy and imagination .",0,0.0014457543147727,roberta-mlm-loss,easy,0,0.3565921772326362,subj,bio-is,
3722,trademark american triteness and simplicity are tossed out the window with the intelligent french drama that deftly explores the difficult relationship between a father and son .,0,0.2122963815927505,roberta-mlm-loss,hard,0,0.3496508312216039,subj,bio-is,
3725,"taken outside the context of the current political climate ( see : terrorists are more evil than ever ! ) , the sum of all fears is simply a well-made and satisfying thriller .",0,0.002932908013463,roberta-mlm-loss,easy,0,0.205880397969392,subj,bio-is,
3726,"strong stuff , minus the upbeat sentimentality of last year's oscar-winner . in that respect , it may be an even more important film .",0,0.0037029806990176,roberta-mlm-loss,easy,0,0.4853821001893174,subj,bio-is,
3728,"eul-boon kim's soulful portrayal of the illiterate , deaf-mute grandmother illuminates the dignity of her demeanor and the sad resignation in her eyes .",0,0.0042191506363451,roberta-mlm-loss,easy,0,0.6409849198605895,subj,bio-is,
3729,"some movies were made for the big screen , some for the small screen , and some , like ballistic : ecks vs . sever , were made for the palm screen .",0,1.0016039609909058,roberta-mlm-loss,hard,0,0.5391847490103444,subj,bio-is,
3730,"it's the chemistry between the women and the droll scene-stealing wit and wolfish pessimism of anna chancellor that makes this "" two weddings and a funeral "" fun .",0,0.3505829274654388,roberta-mlm-loss,hard,0,0.4743099999954792,subj,bio-is,
3731,chabrol ratchets up such a level of suspense -- and huppert gives such a mesmerizingly deadpan performance -- that merci pour le chocolat turns out to be as irresistible as a piece of dark chocolate .,0,0.0833090767264366,roberta-mlm-loss,hard,0,0.6492307310808585,subj,bio-is,
3732,don't let the subtitles fool you ; the movie only proves that hollywood no longer has a monopoly on mindless action .,0,0.0025576145853847,roberta-mlm-loss,easy,0,0.5702878991491296,subj,bio-is,
3733,'the chteau is never quite able to overcome the cultural moat surrounding its ludicrous and contrived plot . ',0,0.3417304456233978,roberta-mlm-loss,hard,0,0.6036516975796035,subj,bio-is,
3734,no film could possibly be more contemptuous of the single female population .,0,0.00504997279495,roberta-mlm-loss,easy,0,0.2353253162605383,subj,bio-is,
3735,"essentially "" fatal attraction "" remade for viewers who were in diapers when the original was released in 1987 . . . . this story gets sillier , not scarier , as it goes along . . .",0,0.0852121487259864,roberta-mlm-loss,hard,0,0.3675453538736816,subj,bio-is,
3736,"i was hoping that it would be sleazy and fun , but it was neither .",0,0.002013920340687,roberta-mlm-loss,easy,0,0.6008805811231999,subj,bio-is,
3737,"clint eastwood's blood work is a lot like a well-made pb& j sandwich : familiar , fairly uneventful and boasting no real surprises  but still quite tasty and inviting all the same .",0,0.1988968104124069,roberta-mlm-loss,hard,0,0.3448629591178894,subj,bio-is,
3738,"the film's 45-minute running time stops shy of overkill , though viewers may be more exhausted than the athletes onscreen .",0,0.0200642347335815,roberta-mlm-loss,medium,0,0.6475421389408994,subj,bio-is,
3739," . . . one big laugh , three or four mild giggles , and a whole lot of not much else .",0,0.0290167741477489,roberta-mlm-loss,medium,0,0.6850974474001037,subj,bio-is,
3740,i didn't laugh . i didn't smile . i survived .,0,0.0011329210828989,roberta-mlm-loss,easy,0,0.4653981836582613,subj,bio-is,
3741,monte cristo smartly emphasizes the well-wrought story and omits needless chase scenes and swordfights as the revenge unfolds .,0,0.0757574662566185,roberta-mlm-loss,medium,0,0.3381003111709602,subj,bio-is,
3742,[griffith] adds another intriguing character to her formidable body of work .,0,0.3134384453296661,roberta-mlm-loss,hard,0,0.4276543617797145,subj,bio-is,
3743,"the camera soars above the globe in dazzling panoramic shots that make the most of the large-screen format , before swooping down on a string of exotic locales , scooping the whole world up in a joyous communal festival of rhythm .",0,0.0168965570628643,roberta-mlm-loss,medium,0,0.6267037317791888,subj,bio-is,
3744,you'd think by now america would have had enough of plucky british eccentrics with hearts of gold . yet the act is still charming here .,0,0.0040278355590999,roberta-mlm-loss,easy,0,0.6866611878755073,subj,bio-is,
3745,"evokes the frustration , the awkwardness and the euphoria of growing up , without relying on the usual tropes .",0,0.0155374407768249,roberta-mlm-loss,medium,0,0.5020019209878323,subj,bio-is,
