index,text,score,difficulty_score,difficulty_strategy,dificulty
6264,his intelligence and unconventional attitude attract the attention of veteran walter burke ( al pacino ) who squires him through the agency's difficult training courses and helps him to quickly rise through the ranks .,1,0.08599649369716644,roberta-mlm-loss,hard
6265,"then the trouble it&#180 ; s only stars , with betrayals , bounty killers , hostile indians and the mystery ghost who guard the gold mine .",1,0.1612538844347,roberta-mlm-loss,hard
6266,anna has begun to rely on her stalker's presence .,1,0.2763235569000244,roberta-mlm-loss,hard
6267,the tale of ancanar is an original fantasy story inspired by the author j . r . r . tolkien .,1,0.03223799169063568,roberta-mlm-loss,medium
6268,"as his agent pushes him to be bigger , and valerie , the bakery owner , adds a surprise of her own , stan begins to strain under the pressures of mass production while simultaneously trying to create hand painted masterpieces . . .",1,0.16518408060073853,roberta-mlm-loss,hard
6269,"en un ca&#243 ; tico principio del siglo xxi , oleadas de cr&#237 ; menes saturan los informativos , y decenas de sectas tratan de captar la fe de la cada vez m&#225 ; s esc&#233 ; ptica poblaci&#243 ; n .",1,0.2687481641769409,roberta-mlm-loss,hard
6270,"each brush stroke brings him inexorably closer to an unknown fate , a fate that is perhaps foretold in the very visions that fuel his work .",1,0.11984284967184067,roberta-mlm-loss,hard
6271,"and then , did you ever let fear get in your way and keep you from having the person you've always wanted to be with ?",1,0.0010512968292459846,roberta-mlm-loss,easy
6272,and he's found the perfect patsy to evoke such fear .,1,0.0017222448950633407,roberta-mlm-loss,easy
6273,'nine dead gay guys' is the outrageous but hilarious result of the ensuing caper as the lads begin the search for the elusive bed .,1,0.03213860094547272,roberta-mlm-loss,medium
6274,"to help things out , lena hires boey , an expert on babies , to join the team .",1,0.032557614147663116,roberta-mlm-loss,medium
6275,"the story is about a man , bruce hickman , and his relationship with another man , frank , the thing that they have in common is the relation with a deaf person .",1,0.0024048946797847748,roberta-mlm-loss,easy
6276,"later , one of the wives is found dead in the hot tub , setting off a series of events that reveal their inner beliefs .",1,0.00309448572807014,roberta-mlm-loss,easy
6277,"the quest takes him to the mountains of north carolina , the beaches of the dominican republic , the islands off of ireland , the gardens of japan and the holy land of india .",1,0.0036653042770922184,roberta-mlm-loss,easy
6278,"his unemployment and the fact that there is no woman in the house to care for the children , evelyn , noel and brendan , make it clear to the authorities that his is an untenable situation .",1,0.010437004268169403,roberta-mlm-loss,medium
6279,"babe , a television tabloid reporter , poses as an innocent small-town girl to do an expos&#233 ; on deeds .",1,0.42240315675735474,roberta-mlm-loss,hard
6280,'while you were waiting' explores the complex relationship between cigarette addiction and its effects on family members .,1,0.0009845283348113298,roberta-mlm-loss,easy
6281,"while philippa does not want to elude the justice she deserves for the four innocent deaths , filippo discovers he fell in love with the beautiful woman .",1,0.14840912818908691,roberta-mlm-loss,hard
6282,"when dwindling membership and increasing overheads makes the bowling club a prime candidate for a takeover , it's all hands on deck to save the club .",1,0.010360962711274624,roberta-mlm-loss,medium
6283,"19-year old free spirit daphne reynolds ( amanda bynes ) , raised by her equally free-spirited mother , goes to england to meet her father , who turns out to be a wealthy aristocrat ( colin firth ) .",1,0.002615909790620208,roberta-mlm-loss,easy
6284,"finally , he moved away from paro and wrote a letter to her , asking her to forget him .",1,0.05228094011545181,roberta-mlm-loss,medium
6285,"shane bradley , who is fixated on ideas of luck and destiny , tries to win the girl of his dreams .",1,0.0016812481917440891,roberta-mlm-loss,easy
6286,"this film is based on "" our sunshine "" by robert drew , a novel based on the life of australian bushranger and icon , ned kelly .",1,0.28051161766052246,roberta-mlm-loss,hard
6287,his dreams seemingly become shattered as caroline is married and has a daughter .,1,0.020368797704577446,roberta-mlm-loss,medium
6288,years later murdock has grown into a man and becomes a respected criminal attorney .,1,0.5867791771888733,roberta-mlm-loss,hard
6289,"passing himself as a single father , he starts to meet a string of single mums , confident in his ability to leave them behind when they start to ask for a commitment .",1,0.006195001769810915,roberta-mlm-loss,medium
6290,what drives a young african-american man to become a member of the republican party and to run for a united states congressional seat in a district in south georgia with a disturbing racist history ?,1,0.0014457959914579988,roberta-mlm-loss,easy
6291,when the skittish emma finds blood on her pillow why does she still stay behind ?,1,0.047468580305576324,roberta-mlm-loss,medium
6292,"while there , the elder man falls in love with the mom ( keaton ) .",1,0.02546924538910389,roberta-mlm-loss,medium
6293,this story is a heartbreaking look into the addiction of smoking and its consequences to the loved ones of the smoker .,1,0.0029623524751514196,roberta-mlm-loss,easy
6294,"he's full of ideas on how to change brazilian public health , which is being threatened by yellow fever .",1,0.0017049507005140185,roberta-mlm-loss,easy
6295,"patricia is able to escape las vegas , not before having had to overcome the heavily threatening katherine and a brutal nurse ( lilyan chauvin ) who aimed to to keep her constantly drugged .",1,0.048038050532341,roberta-mlm-loss,medium
6296,"two american mafiosi , gino and settimo , take refuge in the glasgow cafe owned by their scottish/italian cousin .",1,0.0048776851035654545,roberta-mlm-loss,easy
6297,"but , sometimes what we teach our children can be as deadly as not teaching them .",1,0.003216177923604846,roberta-mlm-loss,easy
6298,"with some encouragement from tom ( paul bettany ) , the self-appointed town spokesman , the little community agrees to hide her and in return , grace agrees to work for them .",1,0.31982356309890747,roberta-mlm-loss,hard
6299,"mitchell takes the gun to t-mon , a pimp who lives in a modern age opium den : pillows , candles , opium , and ho's .",1,0.01447824202477932,roberta-mlm-loss,medium
6300,"stefan balsiger is a congenial , average councillor to the swiss embassy in havanna .",1,0.4774371385574341,roberta-mlm-loss,hard
6301,"so as she tries to open the door for the last time , it just won't open . . .",1,0.000928703579120338,roberta-mlm-loss,easy
6302,we live in world of sorrow and pain but all it takes is one person unafraid to make a difference .,1,0.0024118442088365555,roberta-mlm-loss,easy
6303,"in return for a small plot of land , george agrees to search for princess lunna .",1,0.029884105548262596,roberta-mlm-loss,medium
6304,big-shot executive robert stiles' car is damaged when parked at the lodge .,1,0.010186209343373775,roberta-mlm-loss,medium
6305,"together with john connor , it must stop the rise of the machines or all humanity will fall .",1,0.0049063353799283504,roberta-mlm-loss,easy
6306,"nothing works until jonathan falls for cammie giles , the ward activities director .",1,0.0033248451072722673,roberta-mlm-loss,easy
6307,"an engineer creates the ultimate weapon in a battle against aliens , only to be suspected as an alien himself .",1,0.0017020468367263675,roberta-mlm-loss,easy
6308,"furthermore , he seeks to investigate and confront the powerful elite political and corporate interests fanning this culture for their own unscrupulous gain .",1,0.007126803044229746,roberta-mlm-loss,medium
6309,"in a final game , johnathan and his team have to fight for mere survival against their real opponent - their boss alexi petrovich .",1,0.11153252422809601,roberta-mlm-loss,hard
6310,meena's growing up - and that brings plenty of changes .,1,0.2678441107273102,roberta-mlm-loss,hard
6311,"with a little money , they set out on the road with a guy named ben .",1,0.056154657155275345,roberta-mlm-loss,medium
6312,"this causes duncan's father ( jenkins ) further grief , who doesn't understand his son's unusual mourning rituals .",1,0.0035975975915789604,roberta-mlm-loss,easy
6313,"a women from holland returns to indonesia , the country of her roots .",1,0.058186233043670654,roberta-mlm-loss,medium
6314,"it is 1492 , and spain has decreed that all jews must either convert to catholicism , go into exile or face trial and execution .",1,0.009440986439585686,roberta-mlm-loss,medium
6315,"on a concert tour in india , they marry at a secret and romantic ceremony without any press attention .",1,0.0030911739449948072,roberta-mlm-loss,easy
6316,"daughter from danang tells the dramatic story of one of these children , heidi bub ( a . k . a . mai thi hiep ) , and her vietnamese mother , mai thi kim , separated at the war's end and reunited 22 years later .",1,0.209757462143898,roberta-mlm-loss,hard
6317,"years later , at the inauguration of the 'paradise-casino' , patricia announces to a stunned crowd and a flabbergasted katherine that she immediately retires from showbusiness .",1,0.0027028569020330906,roberta-mlm-loss,easy
6318,"hear commentary by some of the top stars of no-holds-barred including rorion gracie , mark kerr , keith hackney and bas rutten .",1,0.015471137128770351,roberta-mlm-loss,medium
6319,naxalites are becoming more and more popular among tribles because of their capacity to give instant justice and more and more youths are joining them .,1,0.010977346450090408,roberta-mlm-loss,medium
6320,"in the dark silence of the sea during world war ii , the submarine u . s . s .",1,0.0049503096379339695,roberta-mlm-loss,easy
6321,"the rabbi refuses , but gives goldman peculiar advice on how to do away with her , setting into motion a series of unexpected events .",1,0.2899891436100006,roberta-mlm-loss,hard
6322,"here , in the smallest quietest corner of new england unfolds a disquieting tale of what happens when music meets murder . . .",1,0.011364207603037357,roberta-mlm-loss,medium
6323,"handsome , charming and undeniably self-absorbed , he treats her more like a nanny than a harvard law grad and can barely choose a tie without her help .",1,0.0016363144386559725,roberta-mlm-loss,easy
6324,"when carlitos is released after doing 2 years of "" hard time "" , he attempts to redeem himself and sets an example for his 5 year-old son .",1,0.056630853563547134,roberta-mlm-loss,medium
6325,"with the help of a sexy and elusive young woman named bad girl ( king ) , they come together to do battle with the kung fu master who'll stop at nothing to get the scroll .",1,0.01093262154608965,roberta-mlm-loss,medium
6326,"befriended by the ship's charismatic cyborg cook , john silver , jim blossoms under his guidance and shows the makings of a fine shipmate as he and the alien crew battle a supernova , a black hole , and a ferocious space storm .",1,0.17318764328956604,roberta-mlm-loss,hard
6327,"who knows what may be down the next block , or what lies in store for gigi at the end of the walk ?",1,0.39758530259132385,roberta-mlm-loss,hard
6328,"george , a handsome english knight , unsettled by the horrendous bloodletting he witnessed in palestine , desires to hang up his sword and settle down to a quiet , peaceful life .",1,0.0005198803846724331,roberta-mlm-loss,easy
6329,"these two facts cause a chain of events that changes not only her life , but also that of her friends in a brutal way . . .",1,0.0034485459327697754,roberta-mlm-loss,easy
6330,"desperate for a grandchild , she's eager to see him married and spends much of her time planning introductions to suitable chinese girls for daniel .",1,0.0031874876003712416,roberta-mlm-loss,easy
6331,"four friends - one summer - an italian-american neighborhood in yonkers , ny .",1,0.001467006397433579,roberta-mlm-loss,easy
6332,samantha noble ( elizabeth berkley ) is a high-profile magazine editor .,1,0.4562304615974426,roberta-mlm-loss,hard
6333,"nete's marriage begins to unravel , her father gets worse again and is admitted to hospital , where death comes after all .",1,0.2378995716571808,roberta-mlm-loss,hard
6334,"soon discovering that they're in a strange fourth dimension where our laws of physics don't apply , they have to unravel the secrets of the "" hypercube "" in order to survive . . .",1,0.2935597002506256,roberta-mlm-loss,hard
6335,the farmer whom the barn belongs to is distraught and can't cope from the intruder's power of articulations .,1,0.01689784601330757,roberta-mlm-loss,medium
6336,starving artist gus bishop can't even give away his paintings .,1,0.08537802845239639,roberta-mlm-loss,hard
6337,the story follows unpredictable twists and turns until it climaxes with a madcap finale .,1,0.0027628978714346886,roberta-mlm-loss,easy
6338,"the book records the entire history of the universe , revealing to its readers anything they wish to know .",1,0.0025996314361691475,roberta-mlm-loss,easy
6339,jenny even turns to the flower girl - who isn't much help .,1,0.0013363580219447613,roberta-mlm-loss,easy
6340,"jack , a lonely driver on a desert highway , runs out of gas .",1,0.040073081851005554,roberta-mlm-loss,medium
6341,"having given permission to male nurse greg focker to marry his daughter , ex-cia man jack byrnes and his wife travel to detroit to greg's parents , who this time around are mr . and mrs . focker , who are as different from them as can be .",1,0.1299629956483841,roberta-mlm-loss,hard
6342,the plan slowly unravels when sarah and her lover suspect that her husband has found out .,1,0.0011407050769776106,roberta-mlm-loss,easy
6343,will tom be able to persuade his naturally cautious and terminally confused fianc&#233 ; e to work through all the damage and chaos ?,1,0.4164635241031647,roberta-mlm-loss,hard
6344,"soledad , the desert artist who accompanies hilary home , hopes this trip will be the start of their new life together .",1,0.10323970764875412,roberta-mlm-loss,hard
6345,"'broadway' tells the stories of these legendary performers , composers and writers while illustrating their tales with amazing , rare , archival performance footage and these legends' own home movies and photos .",1,0.008124463260173798,roberta-mlm-loss,medium
6346,"the story is set in a place called attic town , where the great syndicate robs and kills anyone who stands in their way .",1,0.44107887148857117,roberta-mlm-loss,hard
6347,"after a number of failed attempts , they finally arrive by boat and stumble across a german radar station .",1,0.005942481104284525,roberta-mlm-loss,medium
6348,a group of kids are driving to new mexico to get drugs when their car breaks down in front of a slaughterhouse where a family of cannibals live .,1,0.01813523657619953,roberta-mlm-loss,medium
6349,"seven years later , the submarine uss tunny successfully launched the regulus nuclear cruise missile , and a whole new era in the history of the navy , the submarine and the cold war began !",1,0.3104303479194641,roberta-mlm-loss,hard
6350,"he tries , with his family's support , to find a job and live a normal life .",1,0.0007821819745004177,roberta-mlm-loss,easy
6351,"jimmy sees the tv proposal and returns to town convinced that he can change her mind , however he faces formidable opposition from almost every side .",1,0.21357938647270203,roberta-mlm-loss,hard
6352,"she frequently offers her hospitality to a 16-year-old prostitute , gr&#233 ; goire , a young man who became her friend .",1,0.07697077840566635,roberta-mlm-loss,medium
6353,"when the apocalypse arrives , it takes the form of a bio-chemical virus , contaminating the cities , mountains , and shorelines .",1,0.0006232096930034459,roberta-mlm-loss,easy
6354,"toula portokalos is 30 , greek , and works in her family's restaurant , dancing zorba's , in chicago .",1,0.1325288861989975,roberta-mlm-loss,hard
6355,"her mother , ingrid , is a beautiful , free-spirited poet .",1,0.003398588392883539,roberta-mlm-loss,easy
6356,"anxious to use artificial life to improve the world , rosetta stone , ( tilda swinton ) , a bio-geneticist creates a recipe for cyborgs and uses her own dna in order to breed three self replicating automatons , part human , part computer named ruby , olive and marine ( also played by tilda swinton ) .",1,0.07729942351579666,roberta-mlm-loss,medium
6357,"although she came back to the house in order to sell it , things begin to take a different direction : the house itself , the furniture and other equipment in it seem to become alive for anna , recalling images of her past , her beloved parents and her friend max , who once gave her shelter from the raging policemen when she took part as a photo journalist in a political demonstration in berlin .",1,0.16615138947963715,roberta-mlm-loss,hard
6358,when fowler introduces pyle to his beautiful young vietnamese mistress phuong ( hai yen ) the three become swept up in a tempestuous love triangle that leads to a series of startling revelations and finally - murder .,1,0.035388436168432236,roberta-mlm-loss,medium
6359,"faced with the obstacle of needing "" ten large "" to finance a studio recording session , the bros .",1,0.412404865026474,roberta-mlm-loss,hard
6360,"the all night quirky journey and encounters with memorable characters , ultimately provides them with the key to the lives they've been meaning to live come daybreak .",1,0.1302434802055359,roberta-mlm-loss,hard
6361,"they all dream about finding their prince charming , and all too often settle for the frog .",1,0.023963993415236473,roberta-mlm-loss,medium
6362,"cameroon and its peoples are the lark , its feathers plucked first by colonialism and then by native strong-men : "" alouette , je te plumerai . """,1,0.041068386286497116,roberta-mlm-loss,medium
6363,"the two black men ( anthony and michael ) are successful in the high tech world of silicon valley , and have known each other since childhood .",1,0.005850984714925289,roberta-mlm-loss,medium
6364,"arvasu prepares to marry outside his brahmin caste - but for this , according to the tribal custom , he has to present himself before nittilai's village elders .",1,0.012639963068068027,roberta-mlm-loss,medium
6365,"in their brief meeting , johnny will get the chance to face his truth , but the truth is never what it seems .",1,0.0033098417334258556,roberta-mlm-loss,easy
6366,"he gives t-mon the gun , while t-mon tries to get the trick right .",1,0.0016698227263987064,roberta-mlm-loss,easy
6367,"when four kids stop for gas at a strange gas station/freak show/chicken stand on halloween eve , they get directions to a spooky local site from a very strange attendant whose intentions arent that clear , and the story begins from there .",1,0.006645144894719124,roberta-mlm-loss,medium
6368,but her marriage is loveless and she suffers from the loss of her baby in childbirth .,1,0.002986703533679247,roberta-mlm-loss,easy
6369,"in the process , quinn discovers secrets from his past and battles with the inner demons that made him the man he is today .",1,0.020094534382224083,roberta-mlm-loss,medium
6370,"stitch as the new family member brings quite some action into all their lifes , and after a while , not even pleakley and dr . jookiba can recognize their former target .",1,0.12524674832820892,roberta-mlm-loss,hard
6371,edi is wrongly accused of having raped the girl whose brothers have got the control over one of the city areas .,1,0.6212289929389954,roberta-mlm-loss,hard
6372,"gigantic is the story of they might be giants , a unique musical group centered on john flansburgh and john linnell .",1,0.002626656088978052,roberta-mlm-loss,easy
6373,her struggle for freedom and a sense of identity culminates in a conflict where the one love may not be the one you can trust and the habits with which one sleepwalks through life are not easily broken .,1,0.08574087172746658,roberta-mlm-loss,hard
6374,she ignores him and climbs the town water tower regularly .,1,0.013330141082406044,roberta-mlm-loss,medium
6375,things never seem to be the way they really are .,1,0.012475425377488136,roberta-mlm-loss,medium
6376,"sharkey , part of the sinister world of child trade , picks up vlado , an orphan of war , dreaming of freedom and a better life .",1,0.005312587600201368,roberta-mlm-loss,easy
6377,"soon , annie's condition helps leoncio's children realize the essence of a family .",1,0.03456864878535271,roberta-mlm-loss,medium
6378,"but this time , they're gonna have to face both the police - and the mafia !",1,0.0011381292715668678,roberta-mlm-loss,easy
6379,"franco agonizaba y el pr&#237 ; ncipe , jefe de estado en funciones , se encontraba en una posici&#243 ; n dif&#237 ; cil para afrontar un problema fundamental .",1,0.061537597328424454,roberta-mlm-loss,medium
6380,"a laboratory accident exposes bruce to both the radiation and the nanomeds , these combine with his unique genetics to unleash the hulk .",1,0.008012630976736546,roberta-mlm-loss,medium
6381,"gigli , a lowly and inept hitman , is assigned a job by the mob to kidnap a mentally retarded brother of a california district attorney .",1,0.007645935285836458,roberta-mlm-loss,medium
6382,"mitch ( michael paloma ) , our leading man , is an ex-desert storm hero with a lot of bad luck .",1,0.04549652338027954,roberta-mlm-loss,medium
6383,"when anti-death-penalty activist david gale is convicted and condemned to death for the murder of a colleague , reporter bitsey bloom sets out to learn the story behind gale's crime .",1,0.23085704445838928,roberta-mlm-loss,hard
6384,"but when the cockettes flew to new york city to appear off broadway^&#197 ; well , you'll just have to see what happened when new yorkers took a look at them .",1,0.08211217820644379,roberta-mlm-loss,hard
6385,"davey thinks he's gotten off easy until he meets whitey duvall , the eccentric , elf-like head referee .",1,0.011677395552396774,roberta-mlm-loss,medium
6386,"uncompromising in his work , sullivan is just as devoted to his private life as an upstanding husband and father of two young boys .",1,0.08976197987794876,roberta-mlm-loss,hard
6387,"danica mckellar plays a cheerleader named lacy who lives across the street from the boy , who is obsessed with her .",1,0.001785889035090804,roberta-mlm-loss,easy
6388,"while working a car insurance scam , toni cutter , a female con artist , accidentally turns a routine collision into a fatality and exposes her lawyer and lover , stephen tally , to felony murder charges from the district attorney .",1,0.4037522077560425,roberta-mlm-loss,hard
6389,"they share their drugs and bodies , and beg or steal whatever they have to in order to get by .",1,0.002108822576701641,roberta-mlm-loss,easy
6390,"wounded and outgunned , sam shows the kids what it means to stand up for something .",1,0.38611942529678345,roberta-mlm-loss,hard
6391,"through it all , carlos comes to understand that if he is to make it as a comic artist , he must engage with the community he comes from , take that experience back out into the world , and put it in his work .",1,0.029958605766296387,roberta-mlm-loss,medium
6392,"semi-improvised on the streets of liverpool , dan reed's drama brings the true face of britain's underworld to light .",1,0.0010293867671862245,roberta-mlm-loss,easy
6393,the movie is a satire of behind the music rock &#38 ; roll bands .,1,1.2760049104690552,roberta-mlm-loss,hard
6394,"one is little miss perfect , one is an engaged prom queen , and the other is a pregnant outcast .",1,0.00856101792305708,roberta-mlm-loss,medium
6395,"however , when a friend confronts him with a very dark and horrifying scam for some quick dough and good times , he declines , but never the less he soon finds himself entangled in a web of sex , drugs and christmas carols .",1,0.28231528401374817,roberta-mlm-loss,hard
6396,"paulie , a pot smoking proctologist who has a list of pre-requisites for dating which reads like "" war and peace . """,1,0.0025870015379041433,roberta-mlm-loss,easy
6397,and what dark secret does the house harbour that leaves them feeling as though they're being watched by more than just a million pairs of eyes ?,1,0.0007508497801609337,roberta-mlm-loss,easy
6398,"missing since 1962 and floating adrift , the antonia graza is not uninhabited .",1,0.1335190236568451,roberta-mlm-loss,hard
6399,even though many at the time believed it was a violation of their civil rights to privacy .,1,0.004330019000917673,roberta-mlm-loss,easy
6400,"her father ( bill nighy ) is desperate to repeat the spectacular success of his first novel , but hasn't written a word for 12 years ; her exquisite sister rose ( rose byrne ) can only rail against their fate , and their bohemian step-mother topaz ( tara fitzgerald ) is a nudist and no help at all .",1,0.13941991329193115,roberta-mlm-loss,hard
6401,"torn between his father's dream of making a hospital ( which he can realize by marrying sonia ) and his own personal emotions for dr . neha , akash has to choose either .",1,0.17410625517368317,roberta-mlm-loss,hard
6402,"the cooler is bernie lootz ( william h . macy ) , and the cooler is a love story about the changing fortunes of this down-at-heels loser who has made a career out of spreading his virulent bad luck on the floor of las vegas' aging shangri-la casino .",1,0.15757130086421967,roberta-mlm-loss,hard
6403,he then dedicates himself to making sure the video tape is released to the public .,1,0.0007416837033815682,roberta-mlm-loss,easy
6404,"since the shoe is his , kumin is then declared the "" mr .",1,0.0710088461637497,roberta-mlm-loss,medium
6405,"after that incident matt goes into the woods , looking for dawn .",1,0.37307044863700867,roberta-mlm-loss,hard
6406,"when mcconaughey's girlfriend ( played by kate beckinsale ) becomes pregnant , the pair are fearful that the baby will inherit the oldman gene .",1,0.08002668619155884,roberta-mlm-loss,medium
6407,"this spider-woman , secretly connected to the mob , has jealously controlled patricia's life as well as the one of her husband , casino owner francis hiller ( timothy bottoms ) .",1,0.006683590821921825,roberta-mlm-loss,medium
6408,"it is zuckerman who stumbles upon silk's secret and sets out to reconstruct the unknown biography of this eminent , upright man , esteemed as an educator for nearly all his life , and to understand how this ingeniously contrived life came unraveled .",1,0.2154904305934906,roberta-mlm-loss,hard
6409,"jake , a . k . a . michael turner , has nine days to fill his brother's place .",1,0.0017578647239133716,roberta-mlm-loss,easy
6410,"the second : a saturday two years later , where charlotte and cecil now a couple , fight , break-up and finally reunite .",1,0.006454972550272942,roberta-mlm-loss,medium
6411," "" the institute "" is also for the once-famous , who , having bottomed out , also have no where else to turn but brookdale .",1,0.04899986460804939,roberta-mlm-loss,medium
6412,"shy tonho dreams of being successful , but misses his family and brazil .",1,0.056777846068143845,roberta-mlm-loss,medium
6413,"fresh out of a long-term relationship in which she lost custody of a dog , janey passes the end of day on her stoop .",1,0.0061409566551446915,roberta-mlm-loss,medium
6414,the boy falls in love with a rich girl ( deeksha ) .,1,0.009382190182805061,roberta-mlm-loss,medium
6415,blake falls in love with melinda but the master compels blake to marry ariel against his will to keep him away from melinda his kept woman .,1,0.09245407581329346,roberta-mlm-loss,hard
6416,"her in-laws , who are tired of eva interfering in their lives , decide to set her up with someone so she can leave them alone .",1,0.0014051321195438504,roberta-mlm-loss,easy
6417,18 years ago joe ( travolta ) had a chance to make his dream come true of directing his first movie in hollywood .,1,0.004888511728495359,roberta-mlm-loss,easy
6418,"driven by romantic illusion to join the french foreign legion , simon learns what it truly means to be a hero .",1,0.3223419785499573,roberta-mlm-loss,hard
6419,"when he wakes up the morning after his bachelor party in bed with a strange woman ( stiles ) , a man ( lee ) presumes he must have cheated on his fiancee .",1,0.003698750864714384,roberta-mlm-loss,easy
6420,"so anmol returns , not with prize money but with anna and chota chhatri , and others have this wrong notion that anna is just interested in the petty contract money .",1,0.046719104051589966,roberta-mlm-loss,medium
6421,"however , stacy finds that when someone is out to get you , the outside world is even more dangerous .",1,0.002591627649962902,roberta-mlm-loss,easy
6422,this curious figure gives nicholas the impression he is pressing his young son closer to the girls in his life and away from bobby .,1,0.01070458721369505,roberta-mlm-loss,medium
6423,"in a futuristic world , a strict regime has eliminated war by suppressing emotions : books , art and music are strictly forbidden and feeling is a crime punishable by death .",1,0.024879856035113335,roberta-mlm-loss,medium
6424,two brothers choose the opposite sides in a civil war of a small country .,1,0.012158715166151524,roberta-mlm-loss,medium
6425,"diego , one of the tigers that attacked the humans , comes also claiming the baby .",1,0.2936426103115082,roberta-mlm-loss,hard
6426,"many cannot hold a job , or choose not to .",1,0.0004500159702729434,roberta-mlm-loss,easy
6427,"a slick new york publicist ( farrell ) who picks up a ringing receiver in a phone booth is told that if he hangs up , he'll be killed . . .",1,0.09625403583049774,roberta-mlm-loss,hard
6428,he faces the hostility and malice of the modern world .,1,0.0026750778779387474,roberta-mlm-loss,easy
6429,"in order get loan sharks off his back , he must finish his novel in 30 days or wind up dead .",1,0.036890916526317596,roberta-mlm-loss,medium
6430,"stripped of his driving privileges for years , and with failing eye sight , eagle steals away in his late wife's old lincoln and heads cross-country to pete's rescue .",1,0.2706421911716461,roberta-mlm-loss,hard
6431,"jason must get back , therefore he gets a new and unique mask , and goes after the kids of elm street .",1,0.0017180172726511955,roberta-mlm-loss,easy
6432,"a young aboriginal man max stuart , was convicted of murder in the light of questionable evidence presented , of nine year old mary hattam near ceduna , on the south coast of australia .",1,0.3030584156513214,roberta-mlm-loss,hard
6433,"but now there is a new threat , matt addison has fully mutated into a seemingly unstoppable creature , code named nemesis , who will stop at nothing until everything around it is dead , but it also has another agenda .",1,0.23818033933639526,roberta-mlm-loss,hard
6434,"with salvage crews ordered to clear the crash zone for the busy easter traffic , the locals undertook their own salvage operation , making it their best easter ever .",1,0.006481522228568792,roberta-mlm-loss,medium
6435,"portrait of immigrant youth in two european countries , france and norway , where violence and illegal activity have become a part of everyday life , and where the search for identity can quickly take a dangerous turn .",1,0.004529948811978102,roberta-mlm-loss,easy
6436,"when jack rebuffs charlie's alcoholic advances , an enemy is born .",1,0.06191833317279816,roberta-mlm-loss,medium
6437,"she faces exams , completion of her thesis , and a competitive interview process , all of which is compounded when a police detective , wade handler ( bratt ) , begins investigating the two year-old disappearance of her boyfriend , embry langan ( hunnam ) , a young man whose memory haunts and obsesses her .",1,0.38330477476119995,roberta-mlm-loss,hard
6438,"though the dutchman is white , he has been found to be a reincarnated king in the west african nation of ghana - his wife's homeland .",1,0.0032224548049271107,roberta-mlm-loss,easy
6439,as well as a study of mepe's demise ; an american made dam that stopped the flow of the river which fishermen depended on for survival .,1,0.016147010028362274,roberta-mlm-loss,medium
6440,now even that joy will be stripped away as his son prepares to place him in a nursing home .,1,0.0016845122445374727,roberta-mlm-loss,easy
6441,"there is an instant chemistry between them , and as they proceed to find out more about each other , we the audience are privy to their innermost thoughts by means of voice-over .",1,0.0009288745932281017,roberta-mlm-loss,easy
6442,"oblivious of all the differences of status and background , a bond that would never break grew between them .",1,0.0027102110907435417,roberta-mlm-loss,easy
6443,"unfortunately , stiles has bought off a crooked sheriff who intends to make the trip very difficult for red . . .",1,0.24446310102939606,roberta-mlm-loss,hard
6444,from that moment on nothing is as it was before . . .,1,0.00037768814945593476,roberta-mlm-loss,easy
6445,they have to prepare for some action as the there will be a full moon tonight . . .,1,0.009928346611559391,roberta-mlm-loss,medium
6446,"killers , revolutionaries , big business , kids , family , god .",1,0.20864549279212952,roberta-mlm-loss,hard
6447,"however , boey and wayne get closer and johnny ( who had broken up with samantha ) falls for his new secretart , the paranoid sabrina .",1,0.41871628165245056,roberta-mlm-loss,hard
6448,shaun brumder is a local surfer kid from orange county who dreams of going to stanford to become a writer and to get away from his disfunctional family household .,1,0.009768711403012276,roberta-mlm-loss,medium
6449,"she survives and after being in a coma for five years , she wakes to seek revenge on her co-workers and boss who had attacked her .",1,0.005588816478848457,roberta-mlm-loss,easy
6450,fraud feathers and fairies ( one of the stories from the 'red rock' trilogy of stage plays ) is based on the california gold rush era in the mythical town of red rock .,1,0.14890272915363312,roberta-mlm-loss,hard
6451,he is increasingly tormented by his conscience as the new order of the day is revealed .,1,0.0011503577698022127,roberta-mlm-loss,easy
6452,"70 years later , these appliances were condemned as 'perverted sex toys , ' and became the subject of heated debate among lawmakers .",1,0.001959654036909342,roberta-mlm-loss,easy
6453,"eventually , crane teamed up with video technician john carpenter to document his exploits , an association that may very well have led to his murder in a scottsdale , arizona motel room in 1978 , which remains officially unsolved to this day .",1,0.29926618933677673,roberta-mlm-loss,hard
6454,"you see what he sees , you feel what he feels , you experience the horrible delusions and the verge of insanity as he struggles to find the thinning line between reality and the subconscious .",1,0.0030479782726615667,roberta-mlm-loss,easy
6455,"after the short encounter , they separated and go their on ways .",1,0.10648587346076965,roberta-mlm-loss,hard
6456,"in the shadow of the casinos , is a world of backroom deals that can end a life over less money than the price of a bus ticket home .",1,0.015921227633953094,roberta-mlm-loss,medium
6457,jonah was kind of like a mailman except his messages came straight from god .,1,0.08637363463640213,roberta-mlm-loss,hard
6458,"with nothing to go on but his dreams and gut instinct , vince launches into his own search for ellen . . . or is he really searching for sara ?",1,0.001981595065444708,roberta-mlm-loss,easy
