index,text,score,difficulty_score,difficulty_strategy,difficulty,fold,entropy
3901,watching spirited away is like watching an eastern imagination explode .,0,0.2114896327257156,roberta-mlm-loss,hard,0,0.690697479973033
3902,"harper and serkis are terrific , while caine carries the film with the authority of a man who has been here before .",0,0.0679050013422966,roberta-mlm-loss,medium,0,0.6398675646052598
3903,"as immaculate as stuart little 2 is , it could be a lot better if it were , well , more adventurous .",0,0.0559060834348201,roberta-mlm-loss,medium,0,0.6633507024531985
3904,"director and co-writer hilary birmingham's maiden feature is a strong , polished , professional indie effort that bodes well for bigger success .",0,0.0015705212717875,roberta-mlm-loss,easy,0,0.44318132118510556
3906," it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes .",0,0.2575503587722778,roberta-mlm-loss,hard,0,0.634071442897536
3907,a sentimental hybrid that could benefit from the spice of specificity .,0,0.006221258547157,roberta-mlm-loss,medium,0,0.4966355003776476
3908,"theirs is a simple and heart-warming story , full of mirth that should charm all but the most cynical .",0,0.2482848912477493,roberta-mlm-loss,hard,0,0.692465911662703
3909,"the directing and story are disjointed , flaws that have to be laid squarely on taylor's doorstep . but the actors make this worth a peek .",0,0.0134663200005888,roberta-mlm-loss,medium,0,0.5193259878840428
3910,ratliff deserves high marks for his restraint and willingness not to try and shape or mold our opinion regarding what is being shown .,0,0.3041194379329681,roberta-mlm-loss,hard,0,0.6926621100044064
3911,you'd be hard put to find a movie character more unattractive or odorous [than leon] .,0,0.0200497433543205,roberta-mlm-loss,medium,0,0.6929778527717939
3912,"the story is so light and sugary that were it a macy's thanksgiving day parade balloon , extra heavy-duty ropes would be needed to keep it from floating away .",0,0.0056260842829942,roberta-mlm-loss,easy,0,0.6911219743777333
3913,it's kind of sad that so many people put so much time and energy into this turkey .,0,0.033576913177967,roberta-mlm-loss,medium,0,0.39860756723274904
3914,"kirshner and monroe seem to be in a contest to see who can out-bad-act the other . ( kirshner wins , but it's close . )",0,0.0028646469581872,roberta-mlm-loss,easy,0,0.6690597520976282
3915,"secretary manages a neat trick , bundling the flowers of perversity , comedy and romance into a strangely tempting bouquet of a movie .",0,0.0101571204140782,roberta-mlm-loss,medium,0,0.6714045349170468
3916,"it's weird , wonderful , and not necessarily for kids .",0,0.0016451054252684,roberta-mlm-loss,easy,0,0.6857048115588247
3918,"shainberg weaves a carefully balanced scenario that is controlled by neither character , is weirdly sympathetic to both and manages to be tender and darkly comic .",0,0.1535124629735946,roberta-mlm-loss,hard,0,0.6905914020185653
3919," . . . routine , harmless diversion and little else .",0,0.0510392151772975,roberta-mlm-loss,medium,0,0.35022573394732204
3920,this in-depth study of important developments of the computer industry should make it required viewing in university computer science departments for years to come .,0,0.1658746600151062,roberta-mlm-loss,hard,0,0.50645942639306
3921,desperately unfunny when it tries to makes us laugh and desperately unsuspenseful when it tries to make us jump out of our seats .,0,0.0109884710982441,roberta-mlm-loss,medium,0,0.582299179917384
3923,"legendary irish writer brendan behan's memoir , borstal boy , has been given a loving screen transferral .",0,0.04629572853446,roberta-mlm-loss,medium,0,0.41027979413859295
3924,the amazing film work is so convincing that by movies' end you'll swear you are wet in some places and feel sand creeping in others .,0,0.0126788169145584,roberta-mlm-loss,medium,0,0.2319782945367814
3925,"' . . . both hokey and super-cool , and definitely not in a hurry , so sit back , relax and have a few laughs while the little ones get a fuzzy treat . '",0,0.0090493317693471,roberta-mlm-loss,medium,0,0.49437502235254926
3926,there are some movies that hit you from the first scene and you know it's going to be a trip . igby goes down is one of those movies .,0,0.3003155291080475,roberta-mlm-loss,hard,0,0.6062824969251146
3927,it's almost as if it's an elaborate dare more than a full-blooded film .,0,0.0421875305473804,roberta-mlm-loss,medium,0,0.6607596904060855
3928,the drama is played out with such aching beauty and truth that it brings tears to your eyes .,0,0.0095022087916731,roberta-mlm-loss,medium,0,0.39698435977801816
3929,"as a tearjerker this works pretty well , though long before it gets to work on your tear ducts , it starts to eat away at your nerves .",0,0.0015399357071146,roberta-mlm-loss,easy,0,0.6312848858769939
3930,rewarding for its brash originality and daring in etching a portrait of a man who refuses to take life's disappointments lying down .,0,0.0041100941598415,roberta-mlm-loss,easy,0,0.5551792368140541
3931,"if the film had been in less-capable hands , the subject matter could have easily lent itself to eye-rolling ridicule , but huppert and haneke manage to keep the credibility intact , at least up to a point .",0,0.001272301073186,roberta-mlm-loss,easy,0,0.6712442484819876
3933,"generic slasher-movie nonsense , but it's not without style .",0,0.0014475848292931,roberta-mlm-loss,easy,0,0.6303483736551234
3934,"an overly familiar scenario is made fresh by an intelligent screenplay and gripping performances in this low-budget , video-shot , debut indie effort .",0,0.0044739083386957,roberta-mlm-loss,easy,0,0.5590314095810894
3935,no amount of good intentions is able to overcome the triviality of the story .,0,0.0012292193714529,roberta-mlm-loss,easy,0,0.37623125800126694
3936,"as a hybrid teen thriller and murder mystery , murder by numbers fits the profile too closely .",0,0.0020738535095006,roberta-mlm-loss,easy,0,0.6917408626459012
3937,it's an exhilarating blast that makes good use of the large-format screen .,0,0.0053604207932949,roberta-mlm-loss,easy,0,0.5927752050277744
3938,"even if you feel like you've seen this movie a thousand times before , it is kind of enjoyable thanks mainly to belushi's easy-going likableness .",0,0.3026629686355591,roberta-mlm-loss,hard,0,0.43537259654243693
3939,ever see one of those comedies that just seem like a bad idea from frame one ?,0,0.217974305152893,roberta-mlm-loss,hard,0,0.5232816086827815
3940,compared to sorority boys . . . this is high comedic art .,0,0.2400963604450225,roberta-mlm-loss,hard,0,0.6874807135839776
3941,"merely as a technical , logistical feat , russian ark marks a cinematic milestone .",0,0.0046617817133665,roberta-mlm-loss,easy,0,0.33774286385456975
3942,it somehow managed to make its way past my crappola radar and find a small place in my heart,0,0.0024095731787383,roberta-mlm-loss,easy,0,0.6848870449297197
3943,a major achievement and something to get excited about .,0,0.0014227606588974,roberta-mlm-loss,easy,0,0.5193847162106368
3944," "" 13 conversations "" holds its goodwill close , but is relatively slow to come to the point .",0,0.5656113028526306,roberta-mlm-loss,hard,0,0.41666778188254183
3945,"it's rare to find a film that dazzles the eye , challenges the brain , and satisfies our lust for fast-paced action , but minority report delivers all that and a whole lot more .",0,0.3739724159240722,roberta-mlm-loss,hard,0,0.5915302498612539
3946,"the film is complex , intricate , interesting and almost hypnotizing , till charlie gets stuck ( the screenplay he's writing is the one you're watching ) . glad he had the gonads to do what he did then , but it subtracts from the overall entertainment value .",0,0.0021365261636674,roberta-mlm-loss,easy,0,0.6279699563400415
3947,paid in full is remarkably engaging despite being noticeably derivative of goodfellas and at least a half dozen other trouble-in-the-ghetto flicks .,0,0.3275450766086578,roberta-mlm-loss,hard,0,0.6883562715960823
3949,"b-type dialogue -- dirty jokes , overly emphatic declarations and other ripe lines -- make the movie camp fun .",0,0.5700218677520752,roberta-mlm-loss,hard,0,0.6929202264381256
3950,"despite its lavish formalism and intellectual austerity , the film manages to keep you at the edge of your seat with its shape-shifting perils , political intrigue and brushes with calamity .",0,0.0026118559762835,roberta-mlm-loss,easy,0,0.6931242880449833
3952,best to just pick up a blade of grass and chew on it while absorbing the scenic imagery and natural acting of a strong cast .,0,0.0302745196968317,roberta-mlm-loss,medium,0,0.6891612127598241
3953, . . . a quietly introspective portrait of the self-esteem of employment and the shame of losing a job . . .,0,0.0104537429288029,roberta-mlm-loss,medium,0,0.6426242383760029
3954,"run , don't walk , to see this barbed and bracing comedy on the big screen .",0,0.1437499821186065,roberta-mlm-loss,hard,0,0.45742247881056947
3955,"s1m0ne's satire is not subtle , but it is effective . it's a quirky , off-beat project . . . .",0,0.0034081786870956,roberta-mlm-loss,easy,0,0.5314966304442168
3956,"like brosnan's performance , evelyn comes from the heart .",0,0.0147376265376806,roberta-mlm-loss,medium,0,0.2183128414096723
3957,"a brutal and funny work . nicole holofcenter , the insightful writer/director responsible for this illuminating comedy doesn't wrap the proceedings up neatly but the ideas tie together beautifully .",0,0.1905308812856674,roberta-mlm-loss,hard,0,0.6135048319578653
3959,"a woozy , roisterous , exhausting mess , and the off-beat casting of its two leads turns out to be as ill-starred as you might expect .",0,0.0653443932533264,roberta-mlm-loss,medium,0,0.6830630479809816
3960,"even though many of these guys are less than adorable ( their lamentations are pretty much self-centered ) , there's something vital about the movie .",0,0.0023071328178048,roberta-mlm-loss,easy,0,0.684777815924127
3961,"this film is difficult to watch for the inhumanity it depicts , but important to see for its factual elements and the reminder of both the difficulty and importance of maintaining one's humanity .",0,0.0025639913510531,roberta-mlm-loss,easy,0,0.4008894454681119
3962,"the mood , look and tone of the film fit the incredible storyline to a t .",0,0.0100562758743762,roberta-mlm-loss,medium,0,0.6522368479443077
3963,"despite its title , punch-drunk love is never heavy-handed . the jabs it employs are short , carefully placed and dead-center .",0,0.0067437984980642,roberta-mlm-loss,medium,0,0.5296210652234162
3964,a potentially good comic premise and excellent cast are terribly wasted .,0,0.0029934754129499,roberta-mlm-loss,easy,0,0.6874729446624758
3965,the film is undone by anachronistic quick edits and occasional jarring glimpses of a modern theater audience watching the events unfold .,0,0.0103155737742781,roberta-mlm-loss,medium,0,0.581712467132097
3966,"the film is darkly atmospheric , with herrmann quietly suggesting the sadness and obsession beneath hearst's forced avuncular chortles .",0,0.2097018808126449,roberta-mlm-loss,hard,0,0.6246660410823528
3967,a different movie -- sometimes tedious -- by a director many viewers would like to skip but film buffs should get to know .,0,0.0027876833919435,roberta-mlm-loss,easy,0,0.6930492198258602
3968,"it's a thin notion , repetitively stretched out to feature length , awash in self-consciously flashy camera effects , droning house music and flat , flat dialogue .",0,0.118602767586708,roberta-mlm-loss,hard,0,0.6746166011311465
3969,"walter hill's pulpy , stylized boxing melodrama undisputed nearly overcomes its questionable in-the-ring match-up with solid fight choreography and gritty prison authenticity .",0,0.4215476512908935,roberta-mlm-loss,hard,0,0.574179963565253
3970,"chilling but uncommercial look into the mind of jeffrey dahmer , serial killer .",0,0.0023031290620565,roberta-mlm-loss,easy,0,0.3363578443157214
3971,sincere energy gives this soul-searcher something magic to find - if even along the beaten path .,0,0.0690192654728889,roberta-mlm-loss,medium,0,0.5850514061137164
3972,the film is predictable in the reassuring manner of a beautifully sung holiday carol .,0,0.0115236556157469,roberta-mlm-loss,medium,0,0.6913367313999053
3974,about nowhere kids who appropriated turfs as they found them and become self-made celebrity athletes -- a low-down version of the american dream .,0,0.5919808149337769,roberta-mlm-loss,hard,0,0.5529730846591584
3975,the fact that the rookie is a nearly impeccable cinematic experience -- and a wonderful all-ages triumph besides -- is a miracle akin to the story the film portrays .,0,0.3027554750442505,roberta-mlm-loss,hard,0,0.42084322592246826
3976,a smug and convoluted action-comedy that doesn't allow an earnest moment to pass without reminding audiences that it's only a movie .,0,0.0012342723784968,roberta-mlm-loss,easy,0,0.3673868828742699
3978,"a provocative movie about loss , anger , greed , jealousy , sickness and love .",0,0.0039397166110575,roberta-mlm-loss,easy,0,0.5023633304118467
3979,a visual spectacle full of stunning images and effects .,0,0.0015748159494251,roberta-mlm-loss,easy,0,0.38536531322478385
3980,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness .",0,0.129924014210701,roberta-mlm-loss,hard,0,0.6553456060060394
3981,"none of this sounds promising and , indeed , the first half of sorority boys is as appalling as any 'comedy' to ever spill from a projector's lens .",0,0.0403754450380802,roberta-mlm-loss,medium,0,0.50995327049445
3982,"jackson tries to keep the plates spinning as best he can , but all the bouncing back and forth can't help but become a bit tedious -- even with the breathtaking landscapes and villainous varmints there to distract you from the ricocheting .",0,0.0237491503357887,roberta-mlm-loss,medium,0,0.6873391518171049
3983,one of the more intelligent children's movies to hit theaters this year .,0,0.0021783546544611,roberta-mlm-loss,easy,0,0.664720718352654
3984,"if this dud had been made in the '70s , it would have been called the hills have antlers and played for about three weeks in drive-ins .",0,0.0473847649991512,roberta-mlm-loss,medium,0,0.6462373555084889
3986,"the movie barely makes sense , with its unbelievable navet and arbitrary flashbacks .",0,0.0315351262688636,roberta-mlm-loss,medium,0,0.656490725992503
3987,"written , flatly , by david kendall and directed , barely , by there's something about mary co-writer ed decter .",0,0.0023554812651127,roberta-mlm-loss,easy,0,0.4672396769514324
3988,the film's most improbable feat ? it didn't go straight to video .,0,0.0105285979807376,roberta-mlm-loss,medium,0,0.6886629243945706
3989,"yes , ballistic is silly . unfortunately , it's not silly fun unless you enjoy really bad movies .",0,0.7795484662055969,roberta-mlm-loss,hard,0,0.3422315698289502
3990,"jolie gives it that extra little something that makes it worth checking out at theaters , especially if you're in the mood for something more comfortable than challenging .",0,0.0120719224214553,roberta-mlm-loss,medium,0,0.11871539280619164
3992,the film's saving grace is the brilliant execution of its march numbers .,0,0.4975119233131408,roberta-mlm-loss,hard,0,0.6038957597403167
3993,"ultimately the project comes across as clinical , detached , uninvolving , possibly prompting audience members to wonder , 'what's the point ? '",0,0.0012778625823557,roberta-mlm-loss,easy,0,0.674391749869432
3994,less about shakespeare than the spawn of fools who saw quentin tarantino's handful of raucous gangster films and branched out into their own pseudo-witty copycat interpretations .,0,0.0112521508708596,roberta-mlm-loss,medium,0,0.668250217280123
3995,"the fact is that the screen is most alive when it seems most likely that broomfield's interviewees , or even himself , will not be for much longer .",0,0.3539103865623474,roberta-mlm-loss,hard,0,0.3005590787273964
3996,"it's difficult to imagine that a more confused , less interesting and more sloppily made film could possibly come down the road in 2002 .",0,0.0041038733907043,roberta-mlm-loss,easy,0,0.6915963957703487
3997,"if deuces wild had been tweaked up a notch it would have become a camp adventure , one of those movies that's so bad it starts to become good . but it wasn't .",0,0.0095999669283628,roberta-mlm-loss,medium,0,0.6259402466679904
3998,burns' fifth beer-soaked film feels in almost every possible way -- from the writing and direction to the soggy performances -- tossed off .,0,0.304570734500885,roberta-mlm-loss,hard,0,0.6909429713934001
3999,"pretend it's a werewolf itself by avoiding eye contact and walking slowly away . it's fun , but it's a real howler .",0,0.0043090945109725,roberta-mlm-loss,easy,0,0.6498446963917536
4000,uno de los policiales ms interesantes de los ltimos tiempos .,0,1.5251505374908447,roberta-mlm-loss,hard,0,0.2668665787475173
4001," . . . is there a deeper , more direct connection between these women , one that spans time and reveals meaning ? you bet there is and it's what makes this rather convoluted journey worth taking .",0,0.0084627484902739,roberta-mlm-loss,medium,0,0.6296651435794579
4002,possibly not since grumpy old men have i heard a film so solidly connect with one demographic while striking out with another .,0,0.0954512134194374,roberta-mlm-loss,hard,0,0.6835951702742392
4003,hollywood has taken quite a nosedive from alfred hitchcock's imaginative flight to shyamalan's self-important summer fluff .,0,0.9225437045097352,roberta-mlm-loss,hard,0,0.35321772283593533
4004,"if swimfan does catch on , it may be because teens are looking for something to make them laugh .",0,0.2312807142734527,roberta-mlm-loss,hard,0,0.6833812174457292
4005,an inelegant combination of two unrelated shorts that falls far short of the director's previous work in terms of both thematic content and narrative strength .,0,0.001386015326716,roberta-mlm-loss,easy,0,0.6928105256257184
4006,"like the best war movies -- and like martial literature going back to the iliad -- it balances the dreadful , unassuageable cruelty of warfare and the valor and decency of those who fight .",0,0.006841474212706,roberta-mlm-loss,medium,0,0.6810721614249696
4007,"in its chicken heart , crush goes to absurd lengths to duck the very issues it raises .",0,0.751812756061554,roberta-mlm-loss,hard,0,0.6325615291552729
4008,"that the chuck norris "" grenade gag "" occurs about 7 times during windtalkers is a good indication of how serious-minded the film is .",0,0.7839885354042053,roberta-mlm-loss,hard,0,0.6874487613990541
4011,"between bursts of automatic gunfire , the story offers a trenchant critique of capitalism .",0,0.0483935177326202,roberta-mlm-loss,medium,0,0.6660027456321128
4012,friday after next has the same problem that next friday did -- it's called where's chris tucker when you need him ?,0,0.0077974377200007,roberta-mlm-loss,medium,0,0.5790662845635256
4013, . . . an agreeable time-wasting device -- but george pal's low-tech 1960 version still rules the epochs .,0,0.3498216271400451,roberta-mlm-loss,hard,0,0.2156677580108863
4014,the story bogs down in a mess of purposeless violence .,0,0.0021265477407723,roberta-mlm-loss,easy,0,0.5680331242144895
4015,"like the excruciating end of days , collateral damage presents schwarzenegger as a tragic figure , but sympathy really belongs with any viewer forced to watch him try out so many complicated facial expressions .",0,0.1294201761484146,roberta-mlm-loss,hard,0,0.6931471160077102
4016,"haneke keeps us at arm's length . guided more by intellect than heart , his story flattens instead of sharpens .",0,0.0120833674445748,roberta-mlm-loss,medium,0,0.26700605988415793
4017,a dazzling thing to behold -- as long as you're wearing the somewhat cumbersome 3d goggles the theater provides .,0,0.0054934415966272,roberta-mlm-loss,easy,0,0.6929323559635454
4018,this harrowing journey into combat hell vividly captures the chaotic insanity and personal tragedies that are all too abundant when human hatred spews forth unchecked .,0,0.1112257987260818,roberta-mlm-loss,hard,0,0.5262160754861064
4019,"the transfer to the imax screen diminishes none of the film's drama , which was always much more about human emotions than technology .",0,0.0513510294258594,roberta-mlm-loss,medium,0,0.5969144519945595
4020,"majidi is an unconventional storyteller , capable of finding beauty in the most depressing places .",0,0.0079771103337407,roberta-mlm-loss,medium,0,0.6690982232259355
4022,"very well made , but doesn't generate a lot of tension .",0,0.0003573274589143,roberta-mlm-loss,easy,0,0.6669532314605733
4023,i haven't seen such self-amused trash since freddy got fingered .,0,0.0034268640447407,roberta-mlm-loss,easy,0,0.6865185718347914
4024, . . . this isn't even a movie we can enjoy as mild escapism ; it is one in which fear and frustration are provoked to intolerable levels .,0,0.0032373231370002,roberta-mlm-loss,easy,0,0.6872462369886538
4025,"a mawkish , implausible platonic romance that makes chaplin's city lights seem dispassionate by comparison .",0,0.3244015276432037,roberta-mlm-loss,hard,0,0.32811791730517004
4026,the film proves unrelentingly grim -- and equally engrossing .,0,0.0029218869749456,roberta-mlm-loss,easy,0,0.5781026792366093
4028,"the editing is chaotic , the photography grainy and badly focused , the writing unintentionally hilarious , the direction unfocused , the performances as wooden .",0,0.0712492391467094,roberta-mlm-loss,medium,0,0.6817194611119333
4029,starts as an intense political and psychological thriller but is sabotaged by ticking time bombs and other hollywood-action cliches .,0,0.0082933381199836,roberta-mlm-loss,medium,0,0.6152311369968051
4030,so unique and stubborn and charismatic that you want it to be better and more successful than it is .,0,0.0040879035368561,roberta-mlm-loss,easy,0,0.6633733162843409
4032,"does paint some memorable images . . . , but makhmalbaf keeps her distance from the characters",0,0.1112967357039451,roberta-mlm-loss,hard,0,0.458617787187536
4033,"tykwer's surface flash isn't just a poor fit with kieslowski's lyrical pessimism ; it completely contradicts everything kieslowski's work aspired to , including the condition of art .",0,0.0759560540318489,roberta-mlm-loss,medium,0,0.6245678088806359
4034,a bit too derivative to stand on its own as the psychological thriller it purports to be .,0,0.000571065233089,roberta-mlm-loss,easy,0,0.3445433818121899
4035,a deft script by mike white . . . elevates the usual teen twaddle by grounding the laughs in feeling .,0,0.1567390263080597,roberta-mlm-loss,hard,0,0.6869334397769855
4036,"cho , who's first concert film was more like a group therapy session than comedy , lightens up considerably for her second",0,0.1730935424566269,roberta-mlm-loss,hard,0,0.581326372566374
4037,"yes , i have given this movie a rating of zero . but fans of the show should not consider this a diss . consider it 'perfection . '",0,0.0017687283689156,roberta-mlm-loss,easy,0,0.6743817267811063
4038,"without resorting to hyperbole , i can state that kissing jessica stein may be the best same-sex romance i have seen .",0,0.0024393119383603,roberta-mlm-loss,easy,0,0.6827348898078682
4039,for most of the distance the picture provides a satisfyingly unsettling ride into the dark places of our national psyche .,0,0.0716114938259124,roberta-mlm-loss,medium,0,0.6562871698102837
4040,a movie far more cynical and lazy than anything a fictitious charlie kaufman might object to .,0,0.0041783354245126,roberta-mlm-loss,easy,0,0.3219507728315522
4041,"for all of its insights into the dream world of teen life , and its electronic expression through cyber culture , the film gives no quarter to anyone seeking to pull a cohesive story out of its 2 1/2-hour running time .",0,0.0123144183307886,roberta-mlm-loss,medium,0,0.689451005393811
4042,"more successful at relating history than in creating an emotionally complex , dramatically satisfying heroine",0,0.0050859698094427,roberta-mlm-loss,easy,0,0.6505584783446974
4043,"a penetrating , potent exploration of sanctimony , self-awareness , self-hatred and self-determination .",0,0.0031976082827895,roberta-mlm-loss,easy,0,0.39377128052156535
4044,"the art direction is often exquisite , and the anthropomorphic animal characters are beautifully realized through clever makeup design , leaving one to hope that the eventual dvd release will offer subtitles and the original italian-language soundtrack .",0,0.0065881209447979,roberta-mlm-loss,medium,0,0.4507851433047841
4045,"though the material sounds complex and potentially sleep-inducing , director robert j . siegel paints his portrait of boredom and discontent with deft strokes .",0,0.0020244917832314,roberta-mlm-loss,easy,0,0.6878949733304223
4046,"[koshashvili] sometimes drags [the ideas] out ( the film needs tightening ) , but they're worth considering all the same .",0,0.0043736207298934,roberta-mlm-loss,easy,0,0.4274757414328617
4047,an improvement on the feeble examples of big-screen poke-mania that have preceded it .,0,0.0119622135534882,roberta-mlm-loss,medium,0,0.6681364609796561
4048,"a non-britney person might survive a screening with little harm done , except maybe for the last 15 minutes , which are as maudlin as any after-school special you can imagine .",0,0.0049982443451881,roberta-mlm-loss,easy,0,0.3809920091714439
4049,"i found the ring moderately absorbing , largely for its elegantly colorful look and sound .",0,0.0185707714408636,roberta-mlm-loss,medium,0,0.5972403978352063
4050,alarms for duvall's throbbing sincerity and his elderly propensity for patting people while he talks .,0,0.2815540134906769,roberta-mlm-loss,hard,0,0.6913783313174289
4053,it'll keep you wide awake and . . . very tense .,0,0.0087764533236622,roberta-mlm-loss,medium,0,0.6931339837336663
4054,"lightly reflective and consistently entertaining , lucky break is an easy-to-take diversion .",0,0.3045428991317749,roberta-mlm-loss,hard,0,0.34890315603693867
4055,"the faithful will enjoy this sometimes wry adaptation of v . s . naipaul's novel , but newcomers may find themselves stifling a yawn or two during the first hour .",0,0.00187025568448,roberta-mlm-loss,easy,0,0.554698622112344
4056,"ourside the theatre roger might be intolerable company , but inside it he's well worth spending some time with .",0,0.5641952753067017,roberta-mlm-loss,hard,0,0.27883733952483936
4057,this is the film training day wanted to be .,0,0.0778301358222961,roberta-mlm-loss,medium,0,0.2260852384319769
4058,robinson's web of suspense matches the page-turning frenzy that clancy creates .,0,0.0805691853165626,roberta-mlm-loss,medium,0,0.5630169153608133
4059," "" the mothman prophecies "" is a difficult film to shake from your conscience when night falls .",0,0.2266795635223388,roberta-mlm-loss,hard,0,0.2612052600884553
4061,all prints of this film should be sent to and buried on pluto .,0,0.0130954710766673,roberta-mlm-loss,medium,0,0.6832625948884246
4062,"an eloquent , reflective and beautifully acted meditation on both the profoundly devastating events of one year ago and the slow , painful healing process that has followed in their wake .",0,0.0004756784765049,roberta-mlm-loss,easy,0,0.4359243934803563
4063,"this latest installment of the horror film franchise that is apparently as invulnerable as its trademark villain has arrived for an incongruous summer playoff , demonstrating yet again that the era of the intelligent , well-made b movie is long gone .",0,0.3498769104480743,roberta-mlm-loss,hard,0,0.5118218443507613
4064,this is one case where you can actually believe the hype -- the lord of the rings : the two towers is indeed even better than its predecessor .,0,0.0944339632987976,roberta-mlm-loss,hard,0,0.6706688673438355
4065,just a collection of this and that -- whatever fills time -- with no unified whole .,0,0.0027223185170441,roberta-mlm-loss,easy,0,0.6811110507653588
4066,"even when foreign directors . . . borrow stuff from hollywood , they invariably shake up the formula and make it more interesting .",0,0.0076147126965224,roberta-mlm-loss,medium,0,0.6487950001099267
4067,"not only an exuberant portrayal of hip-hop's self-healing , it's a compelling meditation on the future of making music in america .",0,0.0009974628919735,roberta-mlm-loss,easy,0,0.26886709614828785
4068,"a dull , inconsistent , dishonest female bonding picture .",0,0.0049202479422092,roberta-mlm-loss,easy,0,0.4006602278848811
4069,the acting is fine but the script is about as interesting as a recording of conversations at the wal-mart checkout line .,0,0.0015726676210761,roberta-mlm-loss,easy,0,0.6601784199543628
4070,there's nothing more satisfying during a summer of event movies than a spy thriller like the bourne identity that's packed with just as much intelligence as action .,0,0.773939847946167,roberta-mlm-loss,hard,0,0.45028833661166257
4071,"this amiable picture talks tough , but it's all bluster -- in the end it's as sweet as greenfingers . . .",0,0.0197578575462102,roberta-mlm-loss,medium,0,0.4006724165257812
4072,"you emerge dazed , confused as to whether you've seen pornography or documentary .",0,0.0138680022209882,roberta-mlm-loss,medium,0,0.6646136020394515
4074,strong setup and ambitious goals fade as the film descends into unsophisticated scare tactics and b-film thuggery .,0,0.0531744100153446,roberta-mlm-loss,medium,0,0.6798650910385102
4075,"debrauwer handles the story with such feeling and understanding that you quickly come to , not just like , but love these characters .",0,0.0571599900722503,roberta-mlm-loss,medium,0,0.5802112487292244
4076,"with a tone as variable as the cinematography , schaeffer's film never settles into the light-footed enchantment the material needs , and the characters' quirks and foibles never jell into charm .",0,0.1697578281164169,roberta-mlm-loss,hard,0,0.4338580018124603
4078,painfully bleak and disheartening . . . brilliantly made and uncompromising,0,0.0013063852675259,roberta-mlm-loss,easy,0,0.6393905098692206
4079,"scooby-doo doesn't know if it wants to be a retro-refitting exercise in campy recall for older fans or a silly , nickelodeon-esque kiddie flick .",0,0.43106809258461,roberta-mlm-loss,hard,0,0.22372232803164113
4080,"if divine secrets of the ya-ya sisterhood suffers from a ploddingly melodramatic structure , it comes to life in the performances .",0,0.1720767319202423,roberta-mlm-loss,hard,0,0.6913885939010882
4081,"final report : good , yes ; great , no .",0,0.0406445041298866,roberta-mlm-loss,medium,0,0.6362745339108264
4082,russian ark is a new treasure of the hermitage .,0,0.0034954254515469,roberta-mlm-loss,easy,0,0.44297762138339314
4083,a sweet-tempered comedy that forgoes the knee-jerk misogyny that passes for humor in so many teenage comedies .,0,0.0102443136274814,roberta-mlm-loss,medium,0,0.6389447572570384
4084,there is no pleasure in watching a child suffer . just embarrassment and a vague sense of shame .,0,0.0046741128899157,roberta-mlm-loss,easy,0,0.4973386961249459
4085,"like its two predecessors , 1983's koyaanisqatsi and 1988's powaqqatsi , the cinematic collage naqoyqatsi could be the most navel-gazing film ever .",0,0.1332337111234665,roberta-mlm-loss,hard,0,0.6886813965677478
4086,"a magnificent conjuring act , an eerie historical mirage evoked in a single sweeping wave of the hand by alexander sokurov .",0,0.0012672725133597,roberta-mlm-loss,easy,0,0.250258099006307
4087,pray's film works well and will appeal even to those who aren't too familiar with turntablism .,0,0.067153476178646,roberta-mlm-loss,medium,0,0.3900051199137535
4088,"unless you come in to the film with a skateboard under your arm , you're going to feel like you weren't invited to the party .",0,0.0273409094661474,roberta-mlm-loss,medium,0,0.6864150200413822
4089,this may be the first cartoon ever to look as if it were being shown on the projection television screen of a sports bar .,0,0.0039517115801572,roberta-mlm-loss,easy,0,0.6643314427953053
4091,offers a persuasive look at a defeated but defiant nation in flux .,0,0.017395781353116,roberta-mlm-loss,medium,0,0.2078040891447051
4092,"with this masterful , flawless film , [wang] emerges in the front ranks of china's now numerous , world-renowned filmmakers .",0,0.0120613873004913,roberta-mlm-loss,medium,0,0.5104328607004317
4093,"this charming , thought-provoking new york fest of life and love has its rewards .",0,0.0082449447363615,roberta-mlm-loss,medium,0,0.6640741738812135
4094,too bad kramer couldn't make a guest appearance to liven things up .,0,0.00092490616953,roberta-mlm-loss,easy,0,0.3985099101159076
4095,many a parent and their teen ( or preteen ) kid could bond while watching a walk to remember . so could young romantics out on a date .,0,0.1283286660909652,roberta-mlm-loss,hard,0,0.5400227607383692
4096,"good performances and a realistic , non-exploitive approach make paid in full worth seeing .",0,0.7090234756469727,roberta-mlm-loss,hard,0,0.611068599984157
4098,"a triumph , relentless and beautiful in its downbeat darkness .",0,0.0031809837091714,roberta-mlm-loss,easy,0,0.6545023023339342
4099,a rude black comedy about the catalytic effect a holy fool has upon those around him in the cutthroat world of children's television .,0,0.0049420804716646,roberta-mlm-loss,easy,0,0.6667715448423055
4100,"greengrass has delivered an undoubted stylistic tour-de-force , and has managed elements such as sound and cinematography with skill",0,0.1114522144198417,roberta-mlm-loss,hard,0,0.5460410372062617
