index,text,score,difficulty_score,difficulty_strategy,dificulty,fold,entropy
5509,thoroughly enjoyable .,1,0.0034728005994111,roberta-mlm-loss,easy,0,0.6028610055544366
5510,"maybe it's just because this past year has seen the release of some of the worst film comedies in decades . . . but honestly , analyze that really isn't all that bad .",1,0.3688206374645233,roberta-mlm-loss,hard,0,0.6411376762498839
5511,"a droll , well-acted , character-driven comedy with unexpected deposits of feeling .",1,0.7695426344871521,roberta-mlm-loss,hard,0,0.676664893588389
5512,this is simply the most fun you'll ever have with a documentary !,1,0.0015013992087915,roberta-mlm-loss,easy,0,0.5875702832919606
5513,a very funny movie .,1,0.0004651647177524,roberta-mlm-loss,easy,0,0.6715085941462318
5515,a cop story that understands the medium amazingly well .,1,0.0021796820219606,roberta-mlm-loss,easy,0,0.6901783270817601
5516,"one of the best , most understated performances of [jack nicholson's] career .",1,0.0018652867292985,roberta-mlm-loss,easy,0,0.6399803942094995
5517,"britney has been delivered to the big screen safe and sound , the way we like our 20-year-old superstar girls to travel on the fame freeway .",1,0.4060965776443481,roberta-mlm-loss,hard,0,0.6684387637812299
5520,watching beanie and his gang put together his slasher video from spare parts and borrowed materials is as much fun as it must have been for them to make it .,1,0.0600906908512115,roberta-mlm-loss,hard,0,0.6918755120172773
5522,a fascinating and fun film .,1,0.0006757361697964,roberta-mlm-loss,easy,0,0.6884244147449906
5523,"tadpole is a sophisticated , funny and good-natured treat , slight but a pleasure .",1,0.0162736568599939,roberta-mlm-loss,medium,0,0.6488303798387163
5524,"this insightful , oscar-nominated documentary , in which children on both sides of the ever-escalating conflict have their say away from watchful parental eyes , gives peace yet another chance .",1,0.0013496608007699,roberta-mlm-loss,easy,0,0.4408735923512072
5525,i admired this work a lot .,1,0.0014358301414176,roberta-mlm-loss,easy,0,0.690181232863079
5526,"whether you're moved and love it , or bored or frustrated by the film , you'll still feel something .",1,0.0012321398826316,roberta-mlm-loss,easy,0,0.49794587858982203
5527,. . . there are enough moments of heartbreaking honesty to keep one glued to the screen .,1,0.0004916910547763,roberta-mlm-loss,easy,0,0.5175541342790544
5530,australian actor/director john polson and award-winning english cinematographer giles nuttgens make a terrific effort at disguising the obvious with energy and innovation .,1,0.0526974871754646,roberta-mlm-loss,medium,0,0.6631675959008466
5531,"without heavy-handedness , dong provides perspective with his intelligent grasp of human foibles and contradictions .",1,0.0185663104057312,roberta-mlm-loss,medium,0,0.6930308858683265
5532,"solid , lump-in-the-throat family entertainment that derives its power by sticking to the facts .",1,0.0482981950044631,roberta-mlm-loss,medium,0,0.6746977234557716
5533,"as an entertainment , the movie keeps you diverted and best of all , it lightens your wallet without leaving a sting .",1,0.5107899308204651,roberta-mlm-loss,hard,0,0.6616376906220631
5534,it is interesting and fun to see goodall and her chimpanzees on the bigger-than-life screen .,1,0.2911209464073181,roberta-mlm-loss,hard,0,0.6545640329824975
5535,it won't bust your gut -- and it's not intended to -- it's merely a blandly cinematic surgical examination of what makes a joke a joke .,1,0.0026212825905531,roberta-mlm-loss,easy,0,0.584099623797302
5536,"a somewhat crudely constructed but gripping , questing look at a person so racked with self-loathing , he becomes an enemy to his own race .",1,0.0649021193385124,roberta-mlm-loss,hard,0,0.3668107507430478
5537,"it extends the writings of jean genet and john rechy , the films of fassbinder , perhaps even the nocturnal works of goya .",1,0.1037788093090057,roberta-mlm-loss,hard,0,0.5139490960738654
5538,"narc may not get an 'a' for originality , but it wears its b-movie heritage like a badge of honor .",1,0.0031740725971758,roberta-mlm-loss,easy,0,0.687044022275116
5539,"with the film's striking ending , one realizes that we have a long way to go before we fully understand all the sexual permutations involved .",1,0.0008403416140936,roberta-mlm-loss,easy,0,0.6918403935313542
5542,"[a] rare , beautiful film .",1,0.0028894594870507,roberta-mlm-loss,easy,0,0.6064746388952055
5543,an unabashedly schmaltzy and thoroughly enjoyable true story .,1,0.0008170041837729,roberta-mlm-loss,easy,0,0.643326219933589
5544,a thoughtful look at a painful incident that made headlines in 1995 .,1,0.0050608464516699,roberta-mlm-loss,medium,0,0.6882209470462699
5545,you walk out of the good girl with mixed emotions  disapproval of justine combined with a tinge of understanding for her actions .,1,0.1104317754507064,roberta-mlm-loss,hard,0,0.674490593160552
5546,tsai ming-liang has taken his trademark style and refined it to a crystalline point .,1,0.4095584750175476,roberta-mlm-loss,hard,0,0.6925715740617892
5547,"purely propaganda , a work of unabashed hero worship , it is nonetheless -- and likely inadvertently -- a timely and invaluable implicit reminder of the role that u . s . foreign policy has played in the rise of castro .",1,0.0125465169548988,roberta-mlm-loss,medium,0,0.6761223329255472
5548,"now trimmed by about 20 minutes , this lavish three-year-old production has enough grandeur and scale to satisfy as grown-up escapism .",1,0.0975251644849777,roberta-mlm-loss,hard,0,0.6530684994771188
5549,we get some truly unique character studies and a cross-section of americana that hollywood couldn't possibly fictionalize and be believed .,1,0.006700862199068,roberta-mlm-loss,medium,0,0.6927493649567018
5550,"though this film can be clumsy , its ambitions are equally -- and admirably -- uncommercial .",1,0.0066614970564842,roberta-mlm-loss,medium,0,0.6837368037617272
5551,"daring , mesmerizing and exceedingly hard to forget .",1,0.0015773732447996,roberta-mlm-loss,easy,0,0.6824140275160892
5552,the dangerous lives of altar boys' take on adolescence feels painfully true .,1,0.0035502430982887,roberta-mlm-loss,easy,0,0.69065999757124
5553,moore's performance impresses almost as much as her work with haynes in 1995's safe .,1,0.6657242774963379,roberta-mlm-loss,hard,0,0.6876895954175084
5554,"visits spy-movie territory like a novel you can't put down , examines a footnote to history seldom brought to light on the screen , and keeps you guessing from first frame to last .",1,0.0012976735597476,roberta-mlm-loss,easy,0,0.5677680136928395
5555,"an absorbing , slice-of-depression life that touches nerves and rings true .",1,0.0306387618184089,roberta-mlm-loss,medium,0,0.6587523070147248
5556,"mr . parker has brilliantly updated his source and grasped its essence , composing a sorrowful and hilarious tone poem about alienated labor , or an absurdist workplace sitcom .",1,0.0257602110505104,roberta-mlm-loss,medium,0,0.6607680010432342
5557,the result is something quite fresh and delightful .,1,0.00172328366898,roberta-mlm-loss,easy,0,0.3060735415519849
5558,all but the most persnickety preteens should enjoy this nonthreatening but thrilling adventure .,1,0.0017482340335845,roberta-mlm-loss,easy,0,0.6263376054305969
5559,despite its many infuriating flaws -- not the least of which is amy's self-absorbed personality -- amy's o's honesty will win you over .,1,0.0186384189873933,roberta-mlm-loss,medium,0,0.554729426559355
5560,this is one of polanski's best films .,1,0.7224682569503784,roberta-mlm-loss,hard,0,0.4824582801032598
5562,polished korean political-action film is just as good -- and bad -- as hollywood action epics . is this progress ?,1,0.0088514145463705,roberta-mlm-loss,medium,0,0.6644482716892585
5563,"elling , portrayed with quiet fastidiousness by per christian ellefsen , is a truly singular character , one whose frailties are only slightly magnified versions of the ones that vex nearly everyone .",1,0.3685608208179474,roberta-mlm-loss,hard,0,0.5143547548977957
5565,"an absorbing trip into the minds and motivations of people under stress as well as a keen , unsentimental look at variations on the theme of motherhood .",1,0.0034928726963698,roberta-mlm-loss,easy,0,0.6819693543694161
5566,"i admired it , particularly that unexpected downer of an ending .",1,0.015611701644957,roberta-mlm-loss,medium,0,0.6793477811260599
5568,remarkably accessible and affecting .,1,0.0225677154958248,roberta-mlm-loss,medium,0,0.5882889205041276
5569,"never mind whether you buy the stuff about barris being a cia hit man . the kooky yet shadowy vision clooney sustains throughout is daring , inventive and impressive .",1,0.0827573835849762,roberta-mlm-loss,hard,0,0.6564607644880218
5570,"a triumph of art direction over narrative , but what art direction !",1,0.0030147407669574,roberta-mlm-loss,easy,0,0.6888489464315724
5571,behan himself knew how to spin a tale and one can't help but think he'd appreciate this attempt to turn his life into art .,1,0.0596949197351932,roberta-mlm-loss,hard,0,0.6402922721219242
5572,"jir hubac's script is a gem . his characters are engaging , intimate and the dialogue is realistic and greatly moving . the scope of the silberstein family is large and we grow attached to their lives , full of strength , warmth and vitality . .",1,0.2421197891235351,roberta-mlm-loss,hard,0,0.6597076847049538
5573,"moore's complex and important film is also , believe it or not , immensely entertaining , a david and goliath story that's still very much playing itself out .",1,0.2552041113376617,roberta-mlm-loss,hard,0,0.6931042903630364
5574,"the additional storyline is interesting and entertaining , but it doesn't have the same magical quality as the beginning of the story . i like the new footage and still love the old stuff .",1,0.0136774070560932,roberta-mlm-loss,medium,0,0.6929204244159302
5575,"though mama takes a bit too long to find its rhythm and a third-act plot development is somewhat melodramatic , its ribald humor and touching nostalgia are sure to please anyone in search of a jules and jim for the new millennium .",1,0.0783428773283958,roberta-mlm-loss,hard,0,0.6922170497265245
5577,provides an intriguing window into the imagination and hermetic analysis of todd solondz .,1,0.5218945741653442,roberta-mlm-loss,hard,0,0.6782895593367476
5578,"windtalkers is shapelessly gratifying , the kind of movie that invites you to pick apart its faults even as you have to admit that somehow it hit you where you live .",1,0.1130469217896461,roberta-mlm-loss,hard,0,0.624468807260492
5579,presents an astute appraisal of middle american musical torpor and the desperate struggle to escape it .,1,0.0057266457006335,roberta-mlm-loss,medium,0,0.6675146035892989
5580,"just what makes us happy , anyway ?",1,0.0011484180577099,roberta-mlm-loss,easy,0,0.6900359170571602
5581,"a thoughtful , moving piece that faces difficult issues with honesty and beauty .",1,0.0055713295005261,roberta-mlm-loss,medium,0,0.6475204873931475
5582,one of the greatest romantic comedies of the past decade .,1,0.0017402981175109,roberta-mlm-loss,easy,0,0.5421167529825988
5583,"you wouldn't call the good girl a date movie ( an anti-date movie is more like it ) , but when it's good , it's good and horrid .",1,0.0211757626384496,roberta-mlm-loss,medium,0,0.6929414140868135
5584,"benefits from a strong performance from zhao , but it's dong jie's face you remember at the end .",1,0.0021587847732007,roberta-mlm-loss,easy,0,0.5336977277861342
5586,"the director , steven shainberg , has succeeded by focusing intently on his characters , making them quirky individuals rather than figures of fun .",1,0.0086200162768363,roberta-mlm-loss,medium,0,0.6609577386225869
5587,it ultimately stands forth as an important chronicle of the abuses of one of latin america's most oppressive regimes .,1,0.0033516278490424,roberta-mlm-loss,easy,0,0.6817823938869512
5588,"the movie has a soft , percolating magic , a deadpan suspense .",1,0.0040810448117554,roberta-mlm-loss,easy,0,0.635115727742976
5590,"using his audience as a figurative port-of-call , dong pulls his even-handed ideological ship to their dock for unloading , before he continues his longer journey still ahead .",1,0.2779991924762726,roberta-mlm-loss,hard,0,0.6874397862591568
5591,. . . understands that a generation defines its music as much as the music defines a generation .,1,0.016998341307044,roberta-mlm-loss,medium,0,0.6429616252824099
5592,the transporter is as lively and as fun as it is unapologetically dumb,1,0.0130966026335954,roberta-mlm-loss,medium,0,0.6780283717588634
5593,"as a witness to several greek-american weddings -- but , happily , a victim of none -- i can testify to the comparative accuracy of ms . vardalos' memories and insights .",1,0.0124173574149608,roberta-mlm-loss,medium,0,0.549856620087563
5595,"by presenting an impossible romance in an impossible world , pumpkin dares us to say why either is impossible -- which forces us to confront what's possible and what we might do to make it so .",1,0.4511651396751404,roberta-mlm-loss,hard,0,0.6659034102719639
5596,"an impressive debut for first-time writer-director mark romanek , especially considering his background is in music video .",1,0.0034768253099173,roberta-mlm-loss,easy,0,0.6820238596243994
5598,"all the performances are top notch and , once you get through the accents , all or nothing becomes an emotional , though still positive , wrench of a sit .",1,0.658958911895752,roberta-mlm-loss,hard,0,0.6833090765576199
5599,""" its successes are also tempered with elements which prove the direct antithesis of what it gets right . """,1,0.0146566033363342,roberta-mlm-loss,medium,0,0.6590017199113176
5600,it's solid and affecting and exactly as thought-provoking as it should be .,1,0.0056763170287013,roberta-mlm-loss,medium,0,0.690957430379268
5602,"parker holds true to wilde's own vision of a pure comedy with absolutely no meaning , and no desire to be anything but a polished , sophisticated entertainment that is in love with its own cleverness .",1,0.1792148649692535,roberta-mlm-loss,hard,0,0.5578995647799943
5603,mnch's genuine insight makes the film's occasional overindulgence forgivable .,1,1.1277769804000854,roberta-mlm-loss,hard,0,0.6905871690417063
5604,"thankfully , the film , which skirts that rapidly deteriorating line between fantasy and reality . . . takes a tongue-in-cheek attitude even as it pushes the croc hunter agenda .",1,0.298997163772583,roberta-mlm-loss,hard,0,0.6648266562591658
5605,"ultimately , the message of trouble every day seems to be that all sexual desire disrupts life's stasis .",1,0.1475890576839447,roberta-mlm-loss,hard,0,0.5668348720929979
5606,"if you're like me , a sucker for a good old fashion romance and someone who shamelessly loves to eat , then mostly martha offers all the perfect ingredients to more than satisfy your appetite .",1,0.1525146812200546,roberta-mlm-loss,hard,0,0.6307501612882519
5607,"the film has just enough of everything -- re-enactments , archival footage , talking-head interviews -- and the music is simply sublime .",1,0.0020501571707427,roberta-mlm-loss,easy,0,0.691110777453519
5609,a wonderful character-based comedy .,1,0.0005963678704574,roberta-mlm-loss,easy,0,0.6917146446224093
5611,an endearingly offbeat romantic comedy with a great meet-cute gimmick .,1,0.0028698006644845,roberta-mlm-loss,easy,0,0.6797648622606947
5612,"the unique tug-of-war with viewer expectations is undeniable , if not a pleasure in its own right .",1,0.0014871876919642,roberta-mlm-loss,easy,0,0.6924858926275568
5613,"it uses an old-time formula , it's not terribly original and it's rather messy -- but you just have to love the big , dumb , happy movie my big fat greek wedding .",1,0.1490591913461685,roberta-mlm-loss,hard,0,0.6825820172781586
5614,it's almost impossible not to be moved by the movie's depiction of sacrifice and its stirring epilogue in post-soviet russia .,1,0.0028680805116891,roberta-mlm-loss,easy,0,0.6785644506049151
5615,"who knows what exactly godard is on about in this film , but his words and images don't have to add up to mesmerize you .",1,0.2147124409675598,roberta-mlm-loss,hard,0,0.6926902042647072
5617,"the principals in this cast are all fine , but bishop and stevenson are standouts .",1,0.0036238306201994,roberta-mlm-loss,easy,0,0.6256781585283568
5618,"it could change america , not only because it is full of necessary discussion points , but because it is so accessible that it makes complex politics understandable to viewers looking for nothing but energetic entertainment .",1,0.0185521207749843,roberta-mlm-loss,medium,0,0.6871182949829346
5619,what's most striking about this largely celebratory film . . . is the sense of isolation that permeates these bastions of individuality in an ikea world .,1,0.0029440040234476,roberta-mlm-loss,easy,0,0.6919393793095379
5620,". . . if you're in a mind set for goofy comedy , the troopers will entertain with their gross outs , bawdy comedy and head games .",1,0.0993530675768852,roberta-mlm-loss,hard,0,0.6901267893128593
5621,"somewhat blurred , but kinnear's performance is razor sharp .",1,0.0110358949750661,roberta-mlm-loss,medium,0,0.6614752851634629
5622,"as a director , mr . ratliff wisely rejects the temptation to make fun of his subjects .",1,0.3331663608551025,roberta-mlm-loss,hard,0,0.6426804905718151
5623,"for anyone who remembers the '60s or is interested in one man's response to stroke , ram dass : fierce grace is worth seeking out .",1,0.0470290184020996,roberta-mlm-loss,medium,0,0.6778201496785087
5624,"intriguing and beautiful film , but those of you who read the book are likely to be disappointed .",1,0.0136970523744821,roberta-mlm-loss,medium,0,0.5891420930935727
5625,"the new guy does have a heart . now , if it only had a brain .",1,0.0603183172643184,roberta-mlm-loss,hard,0,0.6913129428104641
5626,a savvy exploration of paranoia and insecurity in america's culture of fear .,1,0.0075523317791521,roberta-mlm-loss,medium,0,0.5832987899115029
5627,"legendary irish writer brendan behan's memoir , borstal boy , has been given a loving screen transferral .",1,0.0462955422699451,roberta-mlm-loss,medium,0,0.6930195879705326
5628,"the film's greatest asset is how much it's not just another connect-the-dots , spy-on-the-run picture .",1,0.0046930518001317,roberta-mlm-loss,medium,0,0.6576967321951581
5629,this clever caper movie has twists worthy of david mamet and is enormous fun for thinking audiences .,1,0.3880513608455658,roberta-mlm-loss,hard,0,0.6769922479048016
5630,it's one of the saddest films i have ever seen that still manages to be uplifting but not overly sentimental .,1,0.0017035902710631,roberta-mlm-loss,easy,0,0.6102933321442485
5632,"even with all those rough edges safely sanded down , the american insomnia is still pretty darned good .",1,0.783084511756897,roberta-mlm-loss,hard,0,0.69085806687151
5633,"i don't know precisely what to make of steven soderbergh's full frontal , though that didn't stop me from enjoying much of it .",1,0.0032343831844627,roberta-mlm-loss,easy,0,0.5427936257336384
5634,the tug of war that ensues is as much a snapshot of modern china in microcosm as it is a crash course in movie mythology .,1,0.0028831209056079,roberta-mlm-loss,easy,0,0.6903839604777449
5635,"nearly surreal , dabbling in french , this is no simple movie , and you'll be taking a risk if you choose to see it . i enjoyed the ride ( bumps and all ) , creamy depth , and ultimate theme .",1,0.2178975045680999,roberta-mlm-loss,hard,0,0.6492855922927817
5636,"you could say that it's slow at times , you could say that a few of the characters act in ways that real people wouldn't , but one thing you couldn't say is that alias betty is predictable .",1,0.3279032707214355,roberta-mlm-loss,hard,0,0.5613370139096022
5637,"asia authors herself as anna battista , an italian superstar and aspiring directress who just happens to be her own worst enemy .",1,0.4175223708152771,roberta-mlm-loss,hard,0,0.6708628293335244
5638,"roman coppola may never become the filmmaker his dad was , but heck  few filmmakers will . but based on cq , i'll certainly be keeping an eye out for his next project .",1,0.4315869808197021,roberta-mlm-loss,hard,0,0.6840343911492865
5639,"an amusing , breezily apolitical documentary about life on the campaign trail .",1,0.0004057331243529,roberta-mlm-loss,easy,0,0.6930959428567116
5640,"high on melodrama . but it's emotionally engrossing , too , thanks to strong , credible performances from the whole cast .",1,0.0187395103275775,roberta-mlm-loss,medium,0,0.5844402875406194
5641,"finally , a genre movie that delivers -- in a couple of genres , no less .",1,0.000708908890374,roberta-mlm-loss,easy,0,0.6356404990783113
5642,"it's not so much enjoyable to watch as it is enlightening to listen to new sides of a previous reality , and to visit with some of the people who were able to make an impact in the theater world .",1,0.0078874081373214,roberta-mlm-loss,medium,0,0.6920752781512103
5643,"spielberg is the rare director who does not want to invite viewers to gawk at or applaud his special effects . he just wants them to be part of the action , the wallpaper of his chosen reality . here , thankfully , they are .",1,0.2085435688495636,roberta-mlm-loss,hard,0,0.5851746999868913
5645,"hu and liu offer natural , matter-of-fact performances that glint with sorrow , longing and love .",1,0.0120190968737006,roberta-mlm-loss,medium,0,0.587225405643622
5646,this bold and lyrical first feature from raja amari expands the pat notion that middle-aged women just wanna have fun into a rousing treatise of sensual empowerment .,1,0.1100441589951515,roberta-mlm-loss,hard,0,0.679034375277597
5647,"easier to respect than enthuse over , andersson's rigorous personal vision is not only distanced but distancing .",1,0.31462562084198,roberta-mlm-loss,hard,0,0.6917243944021785
5648,girls gone wild and gone civil again,1,0.4651933312416076,roberta-mlm-loss,hard,0,0.6667817006192442
5649,". . . tunney is allowed to build an uncommonly human character , an almost real-live girl complete with trouble and hope .",1,0.5919482111930847,roberta-mlm-loss,hard,0,0.46166111956130573
5650,"while this film is not in the least surprising , it is still ultimately very satisfying . think of it as a sort of comfort food for the mind .",1,0.0052573508583009,roberta-mlm-loss,medium,0,0.6910004249769395
5652,. . . always remains movingly genuine .,1,0.1842414587736129,roberta-mlm-loss,hard,0,0.6573702692569354
5654,will grab your children by the imagination and amaze them and amuse them .,1,0.0021288692951202,roberta-mlm-loss,easy,0,0.6798503638391933
5655,a remarkable 179-minute meditation on the nature of revolution .,1,0.004390197340399,roberta-mlm-loss,medium,0,0.6929593723838425
5656,"those who would follow haneke on his creepy explorations . . . are rewarded by brutal , committed performances from huppert and magimel .",1,0.0494185015559196,roberta-mlm-loss,medium,0,0.6905236055822463
5658,hands down the year's most thought-provoking film . but it pays a price for its intricate intellectual gamesmanship .,1,0.0253561362624168,roberta-mlm-loss,medium,0,0.6038136728406005
5659,it's a terrific american sports movie and dennis quaid is its athletic heart .,1,0.1810620576143264,roberta-mlm-loss,hard,0,0.6463818394448066
5660,"this is such a high-energy movie where the drumming and the marching are so excellent , who cares if the story's a little weak .",1,0.0016632224433124,roberta-mlm-loss,easy,0,0.6712620879411336
5661,"compelling revenge thriller , though somewhat weakened by a miscast leading lady .",1,0.0006968347006477,roberta-mlm-loss,easy,0,0.6697135688916738
5662,"it's amazingly perceptive in its subtle , supportive but unsentimental look at the marks family .",1,0.258400410413742,roberta-mlm-loss,hard,0,0.5155371980992767
5663,"a whole lot foul , freaky and funny .",1,0.1180403232574462,roberta-mlm-loss,hard,0,0.5134361750191135
5664,family fare .,1,0.1749143153429031,roberta-mlm-loss,hard,0,0.6931265348623612
5665,attal mixes comedy with a serious exploration of ego and jealousy within a seemingly serene marriage .,1,0.2804869711399078,roberta-mlm-loss,hard,0,0.4601225585457921
5667,"the pianist is a fine valedictory work for polanski , made richer by his own experiences , making his other movies somehow richer in the bargain .",1,0.3890900909900665,roberta-mlm-loss,hard,0,0.6527836279322701
5668,"foster nails the role , giving a tight , focused performance illuminated by shards of feeling .",1,0.0065971910953521,roberta-mlm-loss,medium,0,0.6848009830951164
5669,"even if you can't pronounce "" gyro "" correctly , you'll appreciate much of vardalos' humor , which transcends ethnic boundaries .",1,0.0148475840687751,roberta-mlm-loss,medium,0,0.6555410034261014
5670,is office work really as alienating as 'bartleby' so effectively makes it ?,1,0.013319943100214,roberta-mlm-loss,medium,0,0.48650834792889397
5671,farrell . . . thankfully manages to outshine the role and successfully plays the foil to willis's world-weary colonel .,1,0.2555516958236694,roberta-mlm-loss,hard,0,0.6795382198629947
5672,"audiences conditioned to getting weepy over saucer-eyed , downy-cheeked moppets and their empathetic caretakers will probably feel emotionally cheated by the film's tart , sugar-free wit .",1,0.0040377913974225,roberta-mlm-loss,easy,0,0.4343326757820588
5674,an intriguing and entertaining introduction to johnson .,1,0.000971010653302,roberta-mlm-loss,easy,0,0.6827296374978851
5675,"as expected , sayles' smart wordplay and clever plot contrivances are as sharp as ever , though they may be overshadowed by some strong performances .",1,0.3337580263614654,roberta-mlm-loss,hard,0,0.6706717747979521
5676,a model of what films like this should be like .,1,0.0013486058451235,roberta-mlm-loss,easy,0,0.6643377345343195
5677,"as weber and weissman demonstrate with such insight and celebratory verve , the cockettes weren't as much about gender , sexual preference or political agitprop as they were simply a triumph of the indomitable human will to rebel , connect and create .",1,0.1591066569089889,roberta-mlm-loss,hard,0,0.6909651638605225
5678,"yeah , these flicks are just that damn good . isn't it great ?",1,0.0022744233720004,roberta-mlm-loss,easy,0,0.58895182792158
5679,an unbelievably fun film just a leading man away from perfection .,1,0.0020618753042072,roberta-mlm-loss,easy,0,0.6877744135185387
5680,"over-the-top and a bit ostentatious , this is a movie that's got oodles of style and substance .",1,0.0012009722413495,roberta-mlm-loss,easy,0,0.5284149124255455
5682,nicely serves as an examination of a society in transition .,1,0.0088242432102561,roberta-mlm-loss,medium,0,0.6903310967737835
5683,"boisterous , heartfelt comedy .",1,0.0060479948297142,roberta-mlm-loss,medium,0,0.6178189995359964
5684,"a tender and touching drama , based on the true story of a troubled african-american's quest to come to terms with his origins , reveals the yearning we all have in our hearts for acceptance within the family circle .",1,0.0035490540321916,roberta-mlm-loss,easy,0,0.5424465674126226
5685,as a randy film about sexy people in gorgeous places being pushed and pulled ( literally and figuratively ) by desire . . . [sex and luca] makes for an arousing good time .,1,0.0100446958094835,roberta-mlm-loss,medium,0,0.6831779923388612
5686,absorbing character study by andr turpin .,1,0.0077226399444043,roberta-mlm-loss,medium,0,0.5802681156230336
5687,"celebrated at sundance , this slight comedy of manners has winning performances and a glossy , glib charm that's hard to beat .",1,0.3502882421016693,roberta-mlm-loss,hard,0,0.6264208232281951
5689,"if no one singles out any of these performances as award-worthy , it's only because we would expect nothing less from this bunch .",1,0.0011796620674431,roberta-mlm-loss,easy,0,0.5651507813189016
5691,"though of particular interest to students and enthusiast of international dance and world music , the film is designed to make viewers of all ages , cultural backgrounds and rhythmic ability want to get up and dance .",1,0.3001994490623474,roberta-mlm-loss,hard,0,0.6922327316708532
5692,energetic and boldly provocative .,1,0.0004942995146848,roberta-mlm-loss,easy,0,0.6041733209174875
5693,star wars is back in a major way .,1,0.0227948334068059,roberta-mlm-loss,medium,0,0.6738227949978008
5695,"it's rare to find a film that dazzles the eye , challenges the brain , and satisfies our lust for fast-paced action , but minority report delivers all that and a whole lot more .",1,0.3739722669124603,roberta-mlm-loss,hard,0,0.4894007483697642
5696,"while not all transitions to adulthood are so fraught , there's much truth and no small amount of poetry in girls can't swim .",1,0.003380112349987,roberta-mlm-loss,easy,0,0.6104624924931681
5699,"by the end of no such thing the audience , like beatrice , has a watchful affection for the monster .",1,0.0291199088096618,roberta-mlm-loss,medium,0,0.6585394691093143
5700,"if you liked such movies as notting hill , four weddings and a funeral , bridget jones' diary or high fidelity , then you won't want to miss about a boy .",1,0.0206094961613416,roberta-mlm-loss,medium,0,0.6889725987911939
5701,". . . the gentle melding of drama and comedy makes "" what time is it there ? "" something the true film buff will enjoy .",1,0.0078228143975138,roberta-mlm-loss,medium,0,0.6922424966921037
5702,"romanek keeps the film constantly taut . . . reflecting the character's instability with a metaphorical visual style and an unnerving , heartbeat-like score .",1,0.685498833656311,roberta-mlm-loss,hard,0,0.6555552367981206
5703,i whole-heartedly recommend that everyone see this movie-- for its historical significance alone .,1,0.007559407968074,roberta-mlm-loss,medium,0,0.641773239217751
5704,"hey , who else needs a shower ?",1,0.0002200292656198,roberta-mlm-loss,easy,0,0.6871612996818497
5706,"although it bangs a very cliched drum at times , this crowd-pleaser's fresh dialogue , energetic music , and good-natured spunk are often infectious .",1,0.0030211135745048,roberta-mlm-loss,easy,0,0.6724382412172831
5707,"often gruelling and heartbreaking to witness , but seldahl and wollter's sterling performances raise this far above the level of the usual maudlin disease movie .",1,0.3053596019744873,roberta-mlm-loss,hard,0,0.6665354103476191
5708,go see it and enjoy .,1,0.0095997815951704,roberta-mlm-loss,medium,0,0.6701164772441368
5709,"the stunning , dreamlike visuals will impress even those viewers who have little patience for euro-film pretension .",1,0.0409469567239284,roberta-mlm-loss,medium,0,0.6621926272748051
5711,there's a vastness implied in metropolis that is just breathtaking .,1,0.0025515265297144,roberta-mlm-loss,easy,0,0.6910734913532616
5712,murderous maids may well be the most comprehensive of these films and also strike closest to the truth .,1,0.0334591045975685,roberta-mlm-loss,medium,0,0.4631790094750453
5714,"as green-guts monster movies go , it's a beaut .",1,0.0138331223279237,roberta-mlm-loss,medium,0,0.6607996559247845
5716,"a deceivingly simple film , one that grows in power in retrospect .",1,0.0029111029580235,roberta-mlm-loss,easy,0,0.3571694238902519
5717,"ana is a vivid , vibrant individual and the movie's focus upon her makes it successful and accessible .",1,0.2835097014904022,roberta-mlm-loss,hard,0,0.692978891521783
5718,"a slick , skillful little horror film .",1,0.0017004604451358,roberta-mlm-loss,easy,0,0.6580565839405994
5719,"a very witty take on change , risk and romance , and the film uses humour to make its points about acceptance and growth .",1,0.0038395493756979,roberta-mlm-loss,easy,0,0.5921480992304798
5720,[anderson] uses a hit-or-miss aesthetic that hits often enough to keep the film entertaining even if none of it makes a lick of sense .,1,0.0021624641958624,roberta-mlm-loss,easy,0,0.6645466781221889
5721,bubba ho-tep is a wonderful film with a bravura lead performance by bruce campbell that doesn't deserve to leave the building until everyone is aware of it .,1,0.0042544794268906,roberta-mlm-loss,easy,0,0.6761459021883245
5722,"despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.0046024085022509,roberta-mlm-loss,medium,0,0.6209904267629952
5723,bullock does a good job here of working against her natural likability .,1,0.457138329744339,roberta-mlm-loss,hard,0,0.6924165592473848
5725,kinnear gives a tremendous performance .,1,0.0039115543477237,roberta-mlm-loss,easy,0,0.6599149273028604
5726,"the best movie of its kind since 'brazil . ' lucas , take notes . this is how you use special effects .",1,0.0058436910621821,roberta-mlm-loss,medium,0,0.6645054218019484
5728,one hour photo is an intriguing snapshot of one man and his delusions ; it's just too bad it doesn't have more flashes of insight .,1,0.1109294220805168,roberta-mlm-loss,hard,0,0.6497850185876863
5729,kaufman creates an eerie sense of not only being there at the time of these events but the very night matthew was killed .,1,0.0063720378093421,roberta-mlm-loss,medium,0,0.6911214069221508
5730,"chalk it up to my adoration for both de niro and murphy , but i had a pretty good time with this movie - despite its myriad flaws .",1,0.0017672247486189,roberta-mlm-loss,easy,0,0.6928334233020943
